Player,Lvl,Frn,Pos,%,Age,Durability,Health,Contact,Power,LH,RH,BattingEye,BaseRunning,Speed,Range,Glove,ArmStrength,ArmAccuracy,PitchCalling,$,team,teamid,xAVG,xOBP,xSLG,xPA,xFld%,xOPS+,xwRC+,xBtR,xBsR,xFRAA,xFR,xcFR,xpcR,xOPS,xInn,RLR,pos_adj,xWAR
Cesar Paz,LoA,SFE,3B,100,23,88,74,36,34,34,26,39,56,35,51,47,60,58,17,$27K  26250,Santa Fe Satch,2790,0.2348658266264378,0.292374547614781,0.3107146892827994,461.0866269171238,0.888583333333333,47.49039021980897,43.258034055694615,-134.47023970273273,-4.681327610265829,-2.1374989895073675,-3.063901036256723,0.0,0.0381185409232404,0.6030892368975804,944.2954605245308,1.6921165866812211,1.6191623122848608,-14.000115946136752
Charles Higashioka,LoA,SFE,CF,100,19,62,80,47,55,41,30,63,36,74,59,58,56,43,0,$27K  26250,Santa Fe Satch,2790,0.246236148075701,0.3185308399072849,0.4002757652678632,459.42503449320793,0.9329760000000004,76.17528306893254,69.10909037826644,-63.40606960468409,-0.6687719067886884,-3.542902144176968,-2.49052402424278,0.0,0.0110610956353031,0.718806605175148,886.2330040952596,1.6860187995482248,1.5196039164870707,-6.386011460873776
Chief Constanza,HiA,SFE,2B,100,22,93,64,50,74,53,48,38,53,73,68,61,70,61,1,$27K  26250,Santa Fe Satch,2790,0.2509965353797501,0.3029598085833097,0.4526677884937076,568.1420008540154,0.9158099999999992,85.11215421669075,78.99451642191565,-48.285052237687125,0.5775295285948135,-1.3349334514086515,-0.7608040687704409,0.0,0.0110749286859192,0.7556275970770172,1048.0616654029134,2.084993246633744,1.7970879036401122,-4.493835721294565
Clarence Matthews,RL,SFE,SS,100,20,71,84,25,26,27,23,40,35,56,68,48,72,60,7,$8K  7650,Santa Fe Satch,2790,0.2279481890374397,0.288471939043696,0.2923576400222761,403.4345291852951,0.8546593333333331,42.41730240091746,40.178885334802935,-143.59505844640495,-3.612029176784581,-4.040504394619119,-2.489313742931964,0.0,0.020095531118348,0.5808295790659721,862.8187379758426,1.4805423072855002,4.438367993702894,-14.491294706966904
Damian Sung,AA,SFE,SS,100,23,88,79,36,29,19,15,51,67,47,58,57,70,65,8,$38K  37500,Santa Fe Satch,2790,0.225637089972997,0.2918413491469481,0.2867975197060489,461.6603145599365,0.8951116666666666,42.01592332074833,40.91797369915587,-145.07386078720862,-4.312616275590544,-2.550576929682176,-3.5018987347981017,0.0,0.0308284145166527,0.578638868852997,929.4658248871457,1.6942219315758844,4.7812028029174165,-14.756922012298842
Derrin Griffin,RL,SFE,2B,100,20,76,55,15,23,25,37,30,30,51,70,54,48,49,0,$8K  7650,Santa Fe Satch,2790,0.231024639908361,0.2826804585244714,0.2849434525321582,405.15004816651344,0.7631900000000001,38.29013527728566,35.67495311562964,-157.7765031360364,-3.288307930110506,-4.001762589020997,-3.4518190094135224,0.0,-0.0039089660540792,0.5676239110566296,888.765911860076,1.4868379965408898,1.5239470367971126,-16.278130742623198
Deven Price,ML,SFE,LF,100,25,88,86,21,99,43,31,90,24,0,33,31,40,32,13,$343K  343000,Santa Fe Satch,2790,0.2495541367424955,0.3377624360912191,0.4892478045198474,531.3128861188889,0.58924,98.31426035707008,77.00510954367059,-13.880860568610444,-3.2407675196134407,-5.02922694239696,-3.3852054704999093,0.0,0.0737289203415986,0.8270102406110664,1047.8350590824614,1.9498360933396526,-5.390098040547641,-2.4136213240439255
Domingo Chantres,ML,SFE,SS,100,32,79,81,52,83,73,81,52,55,42,78,80,75,81,21,$8.1M  8050000,Santa Fe Satch,2790,0.2683153031111654,0.3213392248354887,0.4811838414418174,555.392825037241,0.9784849999999992,100.28811155282492,86.17634247987593,-2.73880833806885,-6.041621569813275,-0.0080102241647798,0.1707465336501475,0.0,0.0387697989380814,0.8025230662773062,1037.7973418542524,2.0382057437943772,5.338463692665908,-0.12427514361029518
Domingo Silverio,ML,SFE,SS,100,23,76,99,60,33,79,47,85,69,53,84,72,91,82,8,$343K  343000,Santa Fe Satch,2790,0.2629028671598702,0.3454703430860593,0.3482177810250701,535.6185405254364,0.9040799999999996,79.70078853127379,71.04224694717271,-48.74529865698838,-4.78548662153567,-2.527583443707306,-0.7173954675092398,0.0,0.0095843832268275,0.6936881241111295,984.5958846101878,1.965637178889561,5.064793645114134,-4.759064332330169
D'Vontrey Ervin,HiA,SFE,SS,100,24,78,97,49,61,56,48,56,62,67,68,69,72,69,4,$27K  26250,Santa Fe Satch,2790,0.2518142453975175,0.3142522947739077,0.4150440698230377,537.5683387219906,0.9562399999999996,81.01642692795903,75.07865170784356,-51.558403833657,-0.4769424374646029,-2.0505523486452235,-0.90914393116686,0.0,0.0409716131279839,0.7292963645969455,998.9991297681473,1.9727926366202044,5.13888441238759,-4.61947692739094
Edinson Bennett,AA,SFE,SS,100,26,73,80,32,45,35,28,37,64,79,70,65,71,67,27,$38K  37500,Santa Fe Satch,2790,0.228886640444838,0.2831634949737381,0.3458584081385318,444.31414049863815,0.9323899999999994,53.15312452239922,54.60159103478366,-118.97767139075272,2.793853236972408,-0.2900689491500822,-1.94141512840798,0.0,0.0374690852795157,0.6290219031122699,880.2570185907874,1.630564156374657,4.528071083285944,-11.285083343370765
Edwar Armas,AA,SFE,2B,100,24,99,70,55,45,39,26,38,69,63,67,63,73,65,0,$38K  37500,Santa Fe Satch,2790,0.2382187118209431,0.2938112103834621,0.352955485509512,544.4502741992474,0.7986899999999996,59.39094313165296,57.39491348503218,-108.14151661354532,-2.52391635578926,-2.5964347264544068,-1.8590739585525773,0.0,0.0076643139791105,0.6467666958929741,1029.426801761487,1.9980482751265654,1.765135119618462,-10.962024586480974
Emil Martinez,ML,SFE,SS,100,29,83,73,57,0,73,44,79,80,79,86,86,88,92,8,$5.2M  5200000,Santa Fe Satch,2790,0.2544806288449869,0.333667176059866,0.2536688638018626,529.2458530068398,0.9774599999999996,56.0336871323776,56.66422848018413,-105.7161285851658,4.109896665356901,2.0562911082361337,1.7975775932111078,0.0,-0.0192029920263319,0.5873360398617287,970.2344754337756,1.9422504016064022,4.990918083507076,-9.360895272348142
Ender Figaro,RL,SFE,C,100,20,69,64,40,40,53,34,34,20,33,6,12,52,44,52,$8K  7650,Santa Fe Satch,2790,0.24999782100757,0.3064270003511565,0.3551387714686096,389.8334285914898,0.73835,61.057483017615226,52.533012760677984,-100.92096674291366,-4.903504971907132,-3.5618703246886905,-5.578195649972981,-9.163973970325744,0.0761822537778772,0.6615657718197661,826.3256247123514,1.4306283723145896,7.084410362760214,-10.370016454792578
Fausto Jose,AAA,SFE,LF,100,27,98,77,11,60,32,42,53,51,0,42,34,35,41,0,$55K  54500,Santa Fe Satch,2790,0.2423702795942179,0.3057558607350557,0.3772599503217866,508.5104852318764,0.5703,64.22124693667465,52.490448191811474,-99.70842677582236,-3.381535532052883,-1.7997156997682162,-3.096173031544098,0.0,0.063348050028215,0.6830158110568423,1043.714105807915,1.8661548098137186,-5.368899721234131,-11.055512778923378
Francisco Telis,AA,SFE,RF,100,26,78,97,49,58,35,20,44,49,68,70,55,53,50,7,$38K  37500,Santa Fe Satch,2790,0.2357435525757029,0.2972176637182726,0.3907990991263355,495.59676679968834,0.936287,65.88647704326613,62.26258801889201,-89.97661314078556,-0.7484999797105657,-2.8527994118883075,-3.91293802839245,0.0,0.0136339339396346,0.6880167628446081,967.0487738119841,1.8187634610319547,-4.974530729485515,-9.85661269164393
Garrett Duffy,ML,SFE,C,100,31,77,91,27,91,84,80,69,24,22,3,27,61,65,77,$0  0,Santa Fe Satch,2790,0.2746222753860944,0.3419382884211959,0.5074032938262835,518.1181569099426,0.8242299999999996,108.97239463394688,91.4784437478433,17.799507459854283,-4.625334036285465,1.0765416308326832,-1.3455916781463713,-0.7312034446734867,0.1605970494883496,0.8493415822474794,997.2127651568744,1.9014134784819934,8.54949215669474,2.2455435489979
Geovany Alvarez,HiA,SFE,SS,100,22,90,66,60,13,46,42,58,70,56,65,68,68,71,8,$27K  26250,Santa Fe Satch,2790,0.2514746426515863,0.31891035322026,0.2811175031256545,513.3694593310356,0.9113158333333328,53.56201826585638,51.309155254732495,-115.3832248592558,-3.7284825698422273,-1.835950884093032,-1.174002975620318,0.0,-0.0046811081529466,0.6000278563459145,982.0088803204031,1.8839864930321513,5.051486009878617,-11.42454003315295
Gerald Takada,RL,SFE,3B,100,21,69,88,28,55,60,45,49,31,30,59,48,65,53,7,$8K  7650,Santa Fe Satch,2790,0.2500564986978236,0.3105019841445992,0.3886439657767206,452.95593455433846,0.9184633333333336,72.28448882918346,59.75575992312809,-74.4299275981071,-3.369937425914672,-5.007660203242885,-2.394899132916344,0.0,0.0498681781054603,0.6991459499213197,927.8523029927557,1.662278203598503,1.590967597724204,-7.75491496918405
Harry Mondesi,HiA,SFE,C,100,24,82,84,54,66,51,71,77,82,28,4,21,62,48,59,$27K  26250,Santa Fe Satch,2790,0.2785084913319531,0.3546122859107264,0.4548833691174557,517.4109410643578,0.93175,100.75067192231252,89.02821455301313,-3.658074862211436,-5.228600794118481,-0.6548066866290064,-3.203277774694678,-3.601443070902078,0.1305958693000849,0.8094956550281821,942.74116580844,1.8988181057411286,8.082485989441357,-0.21253020019312538
Harry Rojas,HiA,SFE,DH,100,22,76,61,72,98,81,49,79,49,40,11,24,65,60,32,$27K  26250,Santa Fe Satch,2790,0.2761012212159559,0.3548302551278075,0.5414356789424237,543.4784185886383,0.4421000000000001,121.61009390181752,104.6625862418354,45.95182805112148,-5.721100239836576,-0.9130822534215884,-0.970191629353226,-0.2470253258187472,0.0449610884997656,0.8962659340702313,939.4072905084263,1.9944817153901313,-11.275464735183442,3.021631110942954
Hector Beltre,AAA,SFE,C,100,25,99,95,55,54,51,35,75,41,44,17,24,73,67,57,$57K  57000,Santa Fe Satch,2790,0.2554655992372724,0.3373239564290222,0.3937253086410811,554.3145445883274,0.8406100000000001,81.08672454507504,73.10763800434364,-47.9105184184196,-7.569972632948591,-0.3032483376904944,-0.484886640167507,1.0803779194790155,0.0922739373081259,0.7310492650701033,1044.7046196227745,2.034248621366212,8.956658261512128,-4.532964833020268
Ichiro Lee,ML,SFE,2B,100,29,74,97,54,42,43,58,94,62,86,85,79,59,60,13,$0  0,Santa Fe Satch,2790,0.2618614049604807,0.3501272622069228,0.3824662963325176,547.8522112369537,0.97551,84.98142149838858,80.4790171503468,-35.742736111515626,3.858188976111881,-1.59848630106786,-0.4049394619480189,0.0,0.0052891144614097,0.7325935585394404,1005.9529962171135,2.0105328577457504,1.724885110111649,-2.8779569077715457
Ismael Aparicio,HiA,SFE,DH,100,23,64,76,34,72,27,36,67,23,40,11,18,61,52,14,$27K  26250,Santa Fe Satch,2790,0.2469324025649033,0.3226625820992696,0.4380255523223713,422.2242928743362,0.5593499999999999,84.24315214040288,72.84918826875804,-41.42056329077292,-3.5412514650829845,-2.6611332571093214,-2.9965094781326944,-3.9472745409110095,0.0644753273254156,0.760688134421641,831.1135590304192,1.5494978330846938,-9.975642855303386,-5.682975511914205
Ivan Frias,HiA,SFE,SS,100,23,93,91,33,35,33,35,59,60,25,71,66,72,75,14,$27K  26250,Santa Fe Satch,2790,0.2360845634925674,0.3035186694381365,0.3039755562179017,499.3890867829323,0.9251300000000002,51.16110858454667,44.52595055148998,-120.20363579621022,-3.7119349691743584,-2.912395733815413,-0.9680888423656282,0.0,0.0409609930383868,0.6074942256560382,1014.5365990113238,1.8326806886656315,5.21880966569611,-11.876272690267758
Ivan Kazmir,AAA,SFE,3B,100,24,83,64,48,76,71,59,52,40,52,64,66,71,66,9,$57K  57000,Santa Fe Satch,2790,0.2606968599824407,0.3187952081488089,0.4601757790884941,547.3008651435375,0.971167,93.320628449375,80.74135031561894,-24.48072284378992,-4.050861664289317,-2.366390135361318,-1.534783327460082,0.0,0.0224123562829464,0.778970987237303,1024.027478637749,2.0085095028809405,1.7558770209837946,-2.650969631901189
Jack Relaford,HiA,SFE,RF,100,25,87,60,53,44,68,70,32,44,58,57,58,67,58,1,$27K  26250,Santa Fe Satch,2790,0.2675432802102809,0.3139944156840529,0.3927398198483448,538.2959576249123,0.9166499999999996,77.65510436013173,69.58902352011359,-65.1915269370698,-2.8754414699322663,-2.477183926440724,-2.39444459854213,0.0,0.0228172925007658,0.7067342355323977,1024.8980755142388,1.9754628854249652,-5.272109441945673,-7.434055012433747
Jarret Keppinger,ML,SFE,LF,100,25,88,99,94,99,91,66,84,91,67,57,56,49,53,6,$378K  378000,Santa Fe Satch,2790,0.2910866024268086,0.368657053867344,0.5717953416699846,685.7884250283241,0.7854399999999998,134.3511424436543,121.35978052030843,73.04691805736678,2.6334083025693986,1.7915007157284006,2.5395889052239164,0.0,0.0181545719996922,0.9404523955373285,1131.7575968628594,2.5167374224301584,-5.82179833777191,7.550648048385558
Jeff Whitman,RL,SFE,C,100,20,71,91,30,34,27,21,41,39,79,3,18,63,48,45,$8K  7650,Santa Fe Satch,2790,0.2339931187412288,0.2967241396005294,0.3339550230133126,412.431705981493,0.5762899999999999,52.04910495639669,54.45292346714125,-122.53412507282752,-0.8097903560854272,-2.145381202525302,-2.568817414997723,-4.6667069329054325,0.1150412942979147,0.6306791626138419,831.4535488519301,1.513560554186177,7.128374047084448,-11.819692256874204
Joaquin Escobar,AA,SFE,RF,100,24,74,87,46,34,66,43,57,54,51,61,52,71,59,7,$38K  37500,Santa Fe Satch,2790,0.2559634670463668,0.3226908717792933,0.3480470395728136,486.2949489355087,0.9419949999999996,69.10000020602783,61.96429702533936,-81.13105959585351,-4.458330555753745,-1.395284022983672,-1.3172871731998148,0.0,0.0311280261548364,0.6707379113521068,939.4960364266128,1.7846272285424034,-4.8327985412891605,-9.066525033023856
John Jang,ML,SFE,LF,100,30,75,59,55,91,62,45,55,57,29,64,60,46,60,2,$360K  360000,Santa Fe Satch,2790,0.2555462788880756,0.3162436304159731,0.4856231687243479,512.102098762989,0.9648849999999995,95.60028604775616,80.71476742426461,-18.41378733201833,-5.108793782443495,0.2943214587062341,0.4048691878184919,0.0,-0.0145140530776569,0.801866799140321,956.0763974618734,1.879335475819104,-4.918088464310049,-2.6363030733784356
Johnnie Kontos,LoA,SFE,1B,100,23,89,69,63,81,67,74,78,14,41,35,31,41,31,0,$27K  26250,Santa Fe Satch,2790,0.2881700645720328,0.3665496410567844,0.517177585213982,604.6182245612144,0.8044833333333336,118.99764245547304,99.38992211652516,35.41430592117416,-5.757950456150541,-4.939597721518413,-2.763433073900946,0.0,0.0195449760967295,0.8837272262707665,1109.8489353548264,2.218855344450648,-9.51516576950297,1.975137256566488
Julio Cruz,HiA,SFE,RF,100,25,92,75,44,36,40,46,41,39,47,55,48,62,55,13,$27K  26250,Santa Fe Satch,2790,0.2496138896998653,0.3072628283980969,0.3424194836335069,508.3827961683273,0.9369866666666664,60.72877727108025,54.59738754282301,-102.61913092236917,-4.515676634144891,-3.97087610416455,-3.367902933373376,0.0,0.0315283489498671,0.6496823120316038,1016.9146259184869,1.8656862107051002,-5.231042314395508,-11.476731847911816
Julius Van Slyke,LoA,SFE,C,100,21,75,81,56,20,58,45,44,49,84,7,23,65,63,63,$27K  26250,Santa Fe Satch,2790,0.2577246942183281,0.3195337966647019,0.3281703827225183,458.8570901155472,0.79433,62.18850288992289,64.51376436079448,-94.8226337631973,1.8678481537029925,-0.0975402971658735,-2.853718132700921,-3.030340269159497,0.0889688038177684,0.6477041793872202,872.74787806348,1.6839345315481364,7.482406361998286,-8.732640322121112
Kendry Gutierrez,RL,SFE,CF,100,20,75,94,33,30,28,19,33,49,52,70,53,45,40,3,$8K  7650,Santa Fe Satch,2790,0.2300780331109671,0.2855574584961854,0.3046770462036099,436.0629390478134,0.8453966666666668,42.226699438786085,40.10073364897692,-148.7409192574019,-3.835023323561836,-0.594644629142075,-1.9944278463521488,0.0,0.0229082749310311,0.5902345046997953,921.4404175596013,1.6002835235826365,1.5799732811378622,-15.258568889843803
Kendry Valdespin,LoA,SFE,SS,100,23,83,92,10,17,1,11,34,57,44,69,70,83,76,16,$27K  26250,Santa Fe Satch,2790,0.204979813304145,0.2597866943657551,0.2222019909154313,394.9922598004341,0.8261299999999997,16.66653928391642,18.78688226068919,-203.39498315751968,-3.782925479313834,-3.36257722309202,-4.481570706040715,0.0,0.0667075086266396,0.4819886852811864,885.5948048443688,1.449560484735435,4.555528831503954,-20.727850733654908
Livan Coronado,ML,SFE,SS,100,34,71,88,36,15,38,45,41,60,40,73,83,76,89,7,$343K  343000,Santa Fe Satch,2790,0.2352390012125666,0.288096785249588,0.2555072094940173,424.7831709384918,0.9760099999999996,37.9455427105091,35.266496019429205,-147.9872520170216,-5.732672479148843,-0.0772230919825889,-0.5317961387580605,0.0,0.0329094046637311,0.5436039947436053,891.2269412214475,1.5588885196994906,4.584500726447776,-14.92779893995822
Louie Arguelles,AAA,SFE,LF,100,24,81,36,56,66,43,48,64,62,25,53,44,51,52,19,$55K  54500,Santa Fe Satch,2790,0.25947405706963,0.3296377347377787,0.4255387361574893,478.8223072588444,0.8110133333333336,86.0619487313048,72.88158159213202,-39.95090057549948,-5.208130424572717,-0.8903099367109354,-2.631172419849126,0.0,-0.019770348543754,0.755176470895268,908.7646147663934,1.7572037896715946,-4.674715096534944,-5.11081694762471
Luigi Adrianza,LoA,SFE,LF,100,20,61,96,38,64,46,26,62,61,99,53,43,49,54,36,$27K  26250,Santa Fe Satch,2790,0.2400244769802046,0.312446631964021,0.4241230234610738,462.5565396845341,0.8528599999999993,78.06996893765935,79.43898166459115,-58.41291513632001,5.384115512911908,-2.009857055151908,-1.1574810199898793,0.0171466849612359,0.039142817989121,0.7365696554250948,855.3391140261787,1.697510939129349,-4.399892561863059,-5.7337929899622635
Maverick Laker,HiA,SFE,2B,100,24,96,68,58,70,65,65,75,75,76,77,57,52,56,16,$27K  26250,Santa Fe Satch,2790,0.2716932064030079,0.3466344584912357,0.4690560936942009,623.7499368786812,0.9636879999999995,103.23338374279736,96.64163559080627,-2.0637823615730326,3.3878405344800737,-0.2848720856870884,0.1500653490794441,0.0,-0.0106860008354868,0.8156905521854366,1097.6845357332895,2.2890657688137424,1.8821751298581781,0.5689947636582839
Mel Richard,HiA,SFE,RF,100,22,88,61,47,48,30,39,45,48,70,60,60,52,50,10,$27K  26250,Santa Fe Satch,2790,0.2438717780655747,0.3035956130944258,0.3725223565921514,510.6789682209492,0.9236366666666664,65.12421454989416,61.76751395267495,-92.8825139064616,-0.6845831995647956,-1.3755320934091857,-1.9955251734199584,0.0,0.0067878942090448,0.6761179696865771,989.349952113435,1.874112806900469,-5.0892487248633484,-9.955783717798514
Nerio Caxito,RL,SFE,C,100,22,70,94,39,56,45,39,50,6,43,1,15,56,48,48,$8K  7650,Santa Fe Satch,2790,0.2515113489002157,0.3173041998345551,0.4021738475965397,437.3540570437908,0.6992466666666662,74.51206381484698,64.6570870774944,-65.19482118927823,-3.813047678507832,-2.038728038437552,-4.533857741184226,-5.623846173177042,0.1101980597913626,0.7194780474310948,897.5646982902755,1.6050217268807094,7.695170595767108,-6.474886985954486
Omar Maldonado,ML,SFE,2B,100,28,92,99,75,77,72,60,69,52,33,71,68,52,55,0,$0  0,Santa Fe Satch,2790,0.2745124767988314,0.3439247416821236,0.4750719251229205,626.8805265426636,0.9102049999999998,103.90618238452188,87.25177365296116,2.769322377043352,-6.202182221163619,-0.3227451583148664,0.0162378549806815,0.0,0.0161217959129846,0.8189966668050441,1151.6733481479823,2.3005545485511547,1.9747485393483921,0.0865462373091191
Onelki Puig,LoA,SFE,RF,100,21,74,67,52,20,31,58,55,70,85,56,35,58,55,12,$27K  26250,Santa Fe Satch,2790,0.2599592830017571,0.3280011101639041,0.3352557810340325,466.4430597126484,0.9454299999999995,66.65116629135045,68.6659611707932,-85.48923303571479,5.538047151974559,-1.6128060820229455,-1.3520960080726672,0.0,-0.0066583246926182,0.6632568911979366,872.6002983505864,1.711773866354135,-4.488684662297255,-8.474420037729487
Oswaldo Martinez,LoA,SFE,RF,100,20,77,60,56,39,47,42,43,59,24,57,43,62,50,0,$27K  26250,Santa Fe Satch,2790,0.2556499069987911,0.3142358372441355,0.3543623112721599,452.1255460679531,0.8722699999999998,66.37488471112337,55.79073442180236,-89.17913933634242,-5.224869754396498,-2.1386434838935493,-2.089875023136338,0.0,-0.0028284166010433,0.6685981485162954,897.4323657119628,1.6592308063217778,-4.616421634320796,-10.023647131625635
Raphael Pelaez,ML,SFE,1B,100,26,80,75,77,75,81,74,78,25,68,41,40,41,42,19,$343K  343000,Santa Fe Satch,2790,0.2909397828445156,0.3688226188362472,0.5128224651309855,601.886978328228,0.8906499999999999,120.12066923892016,105.37678995739265,41.70506347354552,-2.12886964026216,-2.296989068197518,-1.8726995473696773,0.0,0.0088247752309672,0.8816450839672327,1071.0461073158704,2.2088320933230947,-9.182494061350054,3.0972515455318304
Raul Cortez,LoA,SFE,1B,100,24,86,52,17,84,44,31,72,17,33,34,25,33,28,13,$27K  26250,Santa Fe Satch,2790,0.246600272412159,0.325501193415774,0.4613206752751961,500.83100867271423,0.6117299999999998,88.38297504967667,73.96015443110667,-41.61681441817615,-3.318022090595918,-5.903634705991846,-3.951070550587408,-1.2435311825150284,0.0292354183938715,0.78682186869097,987.388172162462,1.837972318923295,-8.465262107016992,-5.595160199852701
Reid Gentry,HiA,SFE,LF,100,24,78,49,66,18,22,61,57,82,72,71,54,47,53,16,$27K  26250,Santa Fe Satch,2790,0.2619340906601947,0.3294887996836433,0.3221817500895265,470.6920264363289,0.7115199999999997,64.1169497930492,64.10133600071134,-89.54752637248436,2.5575676193468526,-1.2397828306898897,-1.1428929042752598,0.0,-0.0438151396929623,0.6516705497731698,887.9349171095647,1.7273669168779981,-4.567566446036856,-9.16914939445827
Renyel Ordonez,ML,SFE,DH,100,23,64,99,54,82,89,58,70,47,36,7,24,67,64,29,$343K  343000,Santa Fe Satch,2790,0.2748763792250908,0.3459643478684205,0.4980073989880498,508.47518318891525,0.3113299999999999,109.71338690194132,94.7976448838512,18.289433471039445,-4.295974231095147,-0.1470756304457263,-0.3133475779087527,-0.6482705050840495,0.1047235840987542,0.8439717468564703,915.3161505743577,1.8660252567775837,-10.98630496231225,0.45958423816121247
Rick Anderson,RL,SFE,1B,100,21,78,71,51,52,29,39,46,49,75,45,28,56,49,14,$8K  7650,Santa Fe Satch,2790,0.2493867671949488,0.3131204301017476,0.4025422286910204,477.7475841641426,0.7615899999999998,74.31433768811584,71.99676891496932,-69.77039089182341,-0.376986194767682,-2.803066383651735,-2.5401818351044527,0.018546307672209,0.0102116890802409,0.715662658792768,905.7776528263505,1.7532597221830333,-7.765583443298615,-7.932140033407875
Ricky Wilson,RL,SFE,LF,100,22,82,96,42,34,26,27,33,48,76,76,44,52,42,8,$8K  7650,Santa Fe Satch,2790,0.2368556978728117,0.2938877717909999,0.3367709831159405,479.3307325839996,0.898056,52.55221037946066,53.179888781035,-124.0839186662384,-0.3360677218220934,-3.249594803600689,-4.074167925581428,0.0,0.0083782566243445,0.6306587549069405,965.8078013119434,1.759069631957102,-4.968147126090244,-13.274333359467569
Rico Maduro,LoA,SFE,RF,100,22,76,85,4,82,43,45,61,44,18,53,31,59,54,0,$27K  26250,Santa Fe Satch,2790,0.2427360946498024,0.3103844193831212,0.4461048503377869,466.3166396021843,0.8869499999999998,82.60554419311993,69.4745674651262,-52.115791570282965,-3.175132793803475,-12.455250902366908,-4.420184787918768,0.0,0.0602020591204183,0.7564892697209081,935.3274309081576,1.7113099241070207,-4.811355097264185,-6.330719373857816
Rod Waring,ML,SFE,C,100,27,88,79,55,68,60,52,37,37,32,12,39,86,86,87,$343K  343000,Santa Fe Satch,2790,0.2533079374220901,0.3044792826932184,0.4188183704050551,488.4871275424957,0.9637299999999992,77.85039621089126,67.89664178806419,-53.39661982621016,-6.141300313008479,-0.865045547703452,2.9058119814443266,3.242010483311771,0.1265041813921545,0.7232976530982735,960.9877429640658,1.7926721848809812,8.238920978772853,-4.696853389730589
Rodrigo Lopez,AA,SFE,SS,100,24,97,74,48,0,18,20,41,57,68,82,76,89,88,10,$38K  37500,Santa Fe Satch,2790,0.2232789361099757,0.2838235223178595,0.2103265410042006,479.8793813586235,0.8695374999999999,25.530764219332557,29.53648876467781,-179.77157952089743,-0.1673637855656204,-3.7493154363528287,-0.812903854271859,0.0,-0.0096836481216467,0.49415006332206013,976.6439061018223,1.7610830880792427,5.023888405873571,-17.534074672339084
Ryan Overbay,LoA,SFE,1B,100,23,82,89,82,53,54,59,81,39,48,36,33,35,33,0,$27K  26250,Santa Fe Satch,2790,0.2835637430658954,0.367053179144861,0.4408667020529015,574.1005770266056,0.7487099999999998,101.72212857463056,88.23025677806294,-1.472743276510812,-6.631173934082597,-1.6296790623833797,-1.1049392982780746,0.0,0.0068278509015346,0.8079198811977626,1048.478551397311,2.1068602993436802,-8.989013643666933,-1.6218085611865334
Sal Carson,ML,SFE,CF,100,28,88,97,71,62,65,48,60,62,72,80,85,58,67,0,$0  0,Santa Fe Satch,2790,0.2589225507094239,0.3231630495173883,0.4250823136381014,608.0559424757957,0.981065,86.62121608086053,79.71825204253258,-37.9370556743857,0.3624482229636118,0.1384648511128259,0.243238194610855,0.0,0.005762977732009,0.7482453631554897,1105.5495840895283,2.231471237352352,1.8956611524168865,-3.346646115435855
Simon Pena,RL,SFE,3B,100,20,65,71,15,67,40,25,29,32,30,53,42,56,44,6,$8K  7650,Santa Fe Satch,2790,0.2301632060328861,0.2797688310783926,0.3953987188720552,392.2931311428547,0.9282799999999998,60.70595542744158,50.5886583776359,-106.29383560241382,-2.6349393459457966,-2.487721417136745,-1.364431968264297,0.0586302158560301,0.0455153043466981,0.6751675499504478,843.9681976986294,1.4396551001407574,1.4471333979743304,-10.825464063893797
Steve Halter,AA,SFE,RF,100,25,98,74,59,55,33,52,59,64,46,60,49,70,58,1,$38K  37500,Santa Fe Satch,2790,0.2585114964794865,0.3261581572976936,0.4043296561480727,563.2400847375393,0.8494549999999998,81.30748988214654,72.94720348610139,-52.51577426097771,-5.365460367463279,-1.783465981357537,-0.914004190565526,0.0,0.0154732967811998,0.7304878134457663,1051.1722250305888,2.067003972855262,-5.407264532050354,-6.262620293229171
Tomas Chavez,LoA,SFE,2B,100,20,70,96,62,20,38,34,41,62,83,75,53,40,45,2,$27K  26250,Santa Fe Satch,2790,0.2486440450767819,0.3091436036665801,0.3180644029294954,472.3947453796864,0.8496308333333333,55.05381529725455,56.84695134066572,-114.61627982277838,3.6417356541505166,-2.276746803179341,-2.7750737211168657,0.0,-0.0190228240653976,0.6272080065960755,919.372576816412,1.7336156319747158,1.5764276008511866,-11.131175066481555
Tony Ramirez,AA,SFE,SS,100,22,83,90,49,45,27,46,44,70,48,76,69,78,69,0,$38K  37500,Santa Fe Satch,2790,0.243610549254533,0.2999665733324322,0.3556341056249436,495.6363658607006,0.7132200000000002,62.40854801013083,57.22938604523954,-94.87605404714536,-5.528733677176581,-4.73948367940741,-3.230295520121341,0.0,0.0291821465243248,0.6556006789573758,969.4761217699073,1.8189087834595512,4.987017087293762,-9.759384764154495
Troy Inglett,HiA,SFE,LF,100,26,81,88,36,45,34,23,42,47,58,58,50,40,47,15,$38K  37500,Santa Fe Satch,2790,0.2339901797595973,0.2940528746338174,0.3486159465071262,476.178475856781,0.8882033333333331,54.67681709532516,52.26251543044639,-117.9133636739612,-2.2551195474274777,-3.706936619380931,-3.3341368340547124,0.0,0.0275810367192736,0.6426688211409436,961.2274222584691,1.7475013374496953,-4.9445855054448,-12.770029158149903
