Player,Lvl,Frn,Pos,%,Age,Durability,Health,Stamina,Control,vLH,vRH,Velocity,Groundball,Pitch1,Pitch2,Pitch3,Pitch4,Pitch5,$,team,teamid,xIP,xOBP,xSLG,xWHIP,xSO/BB,xFIP,xWARd,xWARs,xOPS
Cristian Cedeno,LoA,SYR,P,100,21,71,94,13,71,30,27,34,32,68,60,0,0,0,$27K  26250,Syracuse Rockets,6874,40.991142383154994,0.39067948106883954,0.5565780026208268,1.802189097734191,2.9450838912903023,5.918470810541539,-0.5242113676653578,-2.447474206515492,0.9472574836896663
Deacon Jacome,RL,SYR,P,100,21,77,74,23,66,26,27,29,48,64,39,0,0,0,$8K  7650,Syracuse Rockets,6874,46.930621517520734,0.4030732790779278,0.5776601888790431,1.8794064953113017,1.8425069393669449,6.205618259855639,-0.5561429307858377,-5.57461242445553,0.9807334679569709
Devin Witt,LoA,SYR,P,100,23,32,95,85,84,27,30,86,81,64,53,39,22,0,$27K  26250,Syracuse Rockets,6874,139.41594171554252,0.38482831532615125,0.5502493991334091,1.747058463873462,2.166803651002976,5.363779590165004,0.48662889840732737,-2.5565039450924694,0.9350777144595603
Devon Cunningham,HiA,SYR,P,100,23,68,44,26,57,39,54,26,75,68,51,27,0,0,$27K  26250,Syracuse Rockets,6874,49.28852470205015,0.3754590098910997,0.49881689122634676,1.6973082815927554,1.5381727436723338,5.584247257075853,-0.5670650199027383,-1.482628912528352,0.8742759011174465
Dioner Molina,AA,SYR,P,100,19,27,95,68,56,58,73,30,76,81,66,48,35,0,$38K  37500,Syracuse Rockets,6874,134.33396648927763,0.34281270495872396,0.42473100619802523,1.4795286474674199,1.6228278451319864,4.855216752581653,0.07733081730506002,0.5256617342575448,0.7675437111567491
Duke Fordham,AAA,SYR,P,100,27,25,84,63,88,64,53,33,49,83,72,63,40,0,$57K  57000,Syracuse Rockets,6874,121.64658504455701,0.3311430056075053,0.4453123934321065,1.4123491864820736,2.300467236754079,4.5536419503934455,0.5730378625952689,0.7752990984727648,0.7764553990396118
Enny Blanco,LoA,SYR,P,100,25,47,85,16,68,25,32,82,79,66,50,38,0,0,$27K  26250,Syracuse Rockets,6874,35.67913952529677,0.3928838077813358,0.5441328033912398,1.806141092707399,2.1710516479504554,5.588270411967016,-0.3343132170939214,-4.114841404612455,0.9370166111725756
Erisbel Lugo,LoA,SYR,P,100,23,58,71,30,62,29,20,28,62,62,60,17,0,0,$27K  26250,Syracuse Rockets,6874,62.09936323930099,0.40796952696470945,0.5757235094991114,1.9042743261521218,1.4988300931076264,6.203393818322715,-0.6373751692919897,-6.207662591501805,0.9836930364638209
Esteban Olmedo,RL,SYR,P,100,20,22,86,76,35,46,34,52,85,75,78,46,28,0,$8K  7650,Syracuse Rockets,6874,85.37935337925508,0.40155184913940506,0.5186685390276792,1.845398473379897,0.8543254511173126,5.897110846184491,-0.7188828986712266,-2.7974077390826997,0.9202203881670843
Eugenio Cruz,ML,SYR,P,100,25,31,85,81,90,66,66,22,47,88,70,84,76,44,$378K  378000,Syracuse Rockets,6874,191.66986916168412,0.31195456847206804,0.41182365461812814,1.2881687821419858,2.419966217198241,4.217618679304083,1.7799466241947004,2.7619670339376166,0.7237782230901961
Eury Pena,RL,SYR,P,100,20,22,34,60,45,32,30,37,38,59,47,28,30,27,$8K  7650,Syracuse Rockets,6874,33.02555072355861,0.41284913601954815,0.5803836513418499,1.9377493932279215,1.3209041532205714,6.500883953552835,-0.9881614758512891,-2.8891510362269566,0.993232787361398
Frank Seung,RL,SYR,P,100,20,66,70,15,62,39,43,27,42,60,53,33,0,0,$8K  7650,Syracuse Rockets,6874,49.77067680340543,0.38259429966493885,0.5307995949564084,1.7493279520842235,1.7597010670858841,5.832070441367854,-0.7819259044020502,-2.9661482782454422,0.9133938946213472
Fritz Kehrt,HiA,SYR,P,100,22,20,92,62,66,42,50,76,82,67,64,38,36,0,$27K  26250,Syracuse Rockets,6874,90.71985723494528,0.36892182007197494,0.49115287533273916,1.646019290853098,1.8625849563188996,5.142903541724608,-0.040993108831054954,-0.9261807135734955,0.860074695404714
Furio Bigbie,RL,SYR,P,100,23,19,70,78,61,30,29,28,48,61,50,38,28,17,$8K  7650,Syracuse Rockets,6874,85.33846897994611,0.4016628660611512,0.5724714397583365,1.8625039571572053,1.4577512460198607,6.192759637425688,-0.5846058141828019,-2.8160867743124967,0.9741343058194877
Gerald Garcia,ML,SYR,P,100,27,35,93,77,74,53,70,91,64,87,68,42,44,24,$1.5M  1460000,Syracuse Rockets,6874,153.8380156370649,0.33079606347763335,0.4222821083110795,1.4040002040162762,2.2766712622961767,4.314072608696922,1.0055475064355988,1.0406458836751293,0.7530781717887128
Grant Cashner,RL,SYR,P,100,23,27,78,51,63,18,23,70,19,58,52,36,36,0,$8K  7650,Syracuse Rockets,6874,71.12786561587725,0.4090051437776345,0.598429103318284,1.9155704866114869,1.7677879097656286,6.280913590868141,-0.6136356407358171,-5.582066390843582,1.0074342470959186
Henderson Wilson,LoA,SYR,P,100,21,28,65,63,60,26,18,35,61,46,41,23,27,22,$27K  26250,Syracuse Rockets,6874,107.3220707074597,0.4220952339259506,0.6133170200057501,1.9935199761917417,1.3561234223417065,6.569721004796031,-0.3037401009063991,-5.769863672339462,1.0354122539317006
Herman Key,ML,SYR,P,100,28,30,90,89,86,59,72,78,39,66,59,50,49,0,$343K  343000,Syracuse Rockets,6874,184.23928177291626,0.3273125812763418,0.44577119243070257,1.38853982146388,2.352367772189275,4.468530725740999,1.0718945998452079,1.791090953513855,0.7730837737070444
Jerry Sutcliffe,AA,SYR,P,100,22,80,95,19,68,44,62,46,58,85,54,29,0,0,$38K  37500,Syracuse Rockets,6874,50.611392262853954,0.34952814496715484,0.4561692956253573,1.5332686870802907,1.907382119170877,4.937316829225505,-0.23161857648400244,-0.1431001861485797,0.8056974405925121
Jimmie Andino,RL,SYR,P,100,23,56,73,42,76,28,25,74,69,57,52,32,0,0,$8K  7650,Syracuse Rockets,6874,76.83698082929018,0.39689421699998895,0.5692309006755276,1.8319812003818976,1.9574703615752709,5.74177805117022,-0.317322173669534,-5.53274800431322,0.9661251176755166
John Hanrahan,ML,SYR,P,100,26,43,70,38,91,73,74,99,45,90,88,43,0,0,$378K  378000,Syracuse Rockets,6874,89.64149735124253,0.30162535964300435,0.3778502118578448,1.2274812852882158,3.4379218366648043,3.6540887360408316,0.7575443243069578,1.4228912846852304,0.6794755715008491
Jonathon Elbert,LoA,SYR,P,100,27,75,82,22,78,25,36,80,70,76,59,0,0,0,$38K  37500,Syracuse Rockets,6874,53.107721850517315,0.37781347211576416,0.5234266525232156,1.7119049505458863,2.202955349623243,5.277209634064554,-0.15197258235520775,-3.069811690444675,0.9012401246389798
Jose Valdes,AAA,SYR,P,100,22,21,67,68,73,70,77,42,52,79,67,71,0,0,$55K  54500,Syracuse Rockets,6874,137.5414553834184,0.32221926490380715,0.408582863634025,1.3562445044401954,2.093887330054422,4.4284548675550095,0.6804472634930554,1.9112500765149552,0.7308021285378321
Julian Castilla,AAA,SYR,P,100,22,29,83,89,80,58,54,26,50,86,69,31,48,32,$55K  54500,Syracuse Rockets,6874,159.06353001834935,0.33964247189323316,0.45468469193578376,1.4644902029758018,1.9882550670619685,4.792893115905051,0.45344515391827206,0.6421495495540028,0.7943271638290169
Kevin Fletcher,LoA,SYR,P,100,25,57,54,26,70,32,34,49,44,71,57,30,0,0,$38K  37500,Syracuse Rockets,6874,39.5249225310632,0.383586037652378,0.5386374688782276,1.75384443920265,1.8869567848634363,5.678187727466309,-0.429047711650903,-2.332771438800207,0.9222235065306056
Kiel Rogers,HiA,SYR,P,100,34,67,54,28,80,53,63,26,36,70,62,0,0,0,$54K  53750,Syracuse Rockets,6874,61.08476398182433,0.34134593648230116,0.4630839628884903,1.48991668842228,1.976020020892808,4.982614024876648,-0.32864398670474754,-0.4545183024105231,0.8044298993707915
Kiké Moreno,HiA,SYR,P,100,21,23,67,86,71,29,31,29,35,63,61,39,24,0,$27K  26250,Syracuse Rockets,6874,110.44558612210177,0.39013074164198525,0.5630537025579163,1.7904648012725848,1.7341266749678244,5.96453330061988,-0.1785279235732723,-4.5908810124742825,0.9531844441999016
Lonny Toregas,HiA,SYR,P,100,21,28,97,70,73,30,32,86,42,78,62,43,39,26,$27K  26250,Syracuse Rockets,6874,104.10983573535444,0.3794130525781272,0.5336252510656171,1.718448225608328,2.0830657512991926,5.3884495139158455,0.23722963294282778,-1.4197855833251654,0.9130383036437443
Magglio Santos,ML,SYR,P,100,28,79,70,19,77,74,79,38,63,79,60,0,0,0,$378K  378000,Syracuse Rockets,6874,63.43476107940912,0.31850186946345416,0.3981127283856568,1.3383571496085152,2.132511622720268,4.341788156522361,0.03145146519407047,0.7100792412613823,0.716614597849111
Manuel Mantalban,AA,SYR,P,100,24,75,99,39,45,63,48,29,69,62,64,40,0,0,$38K  37500,Syracuse Rockets,6874,89.05254496946623,0.381317793125743,0.4958812021563389,1.7273575678329829,1.1515342307032168,5.681594025891446,-0.8550880478817744,-1.6119291100440658,0.8771989952820819
Mark Kim,RL,SYR,P,100,24,44,85,27,62,26,19,68,63,60,44,25,0,0,$8K  7650,Syracuse Rockets,6874,59.90708907743727,0.41377001306478794,0.5887503482037898,1.94133928578492,2.0695566808634203,6.171870806378849,-0.5305865989140369,-5.10949999278992,1.0025203612685778
Nathan Perry,RL,SYR,P,100,22,57,96,31,74,19,28,82,41,60,56,30,0,0,$8K  7650,Syracuse Rockets,6874,63.654376590763306,0.3952991277238955,0.5707604189045057,1.8269950099045873,2.0217411925565663,5.787573725127221,-0.39688710728690374,-5.085217673603103,0.9660595466284012
Odalis Johnson,AA,SYR,P,100,24,28,58,92,76,43,43,24,50,70,62,52,32,0,$57K  57000,Syracuse Rockets,6874,136.1986151050216,0.3669808049092407,0.5145958043331491,1.6393079962313568,1.9067150605935959,5.428265223775854,0.16805905175685792,-1.684638084515982,0.8815766092423898
Orlando Maranon,AA,SYR,P,100,26,25,67,83,43,34,41,39,84,75,63,64,65,39,$38K  37500,Syracuse Rockets,6874,94.13661855350216,0.39266955492871125,0.5177325123103393,1.7914224748976806,1.1402407936893482,5.807299158577315,-0.5002821318911865,-2.7161441222042515,0.9104020672390506
Reymond Jimenez,AAA,SYR,P,100,28,57,100,30,90,59,47,90,49,91,81,0,0,0,$67K  67000,Syracuse Rockets,6874,51.63149066711824,0.33566849978557134,0.4454221953302334,1.4440893642127066,2.757192968091964,4.3357070809588265,0.06401429462043733,0.03623543895016377,0.7810906951158048
Rheal Powell,HiA,SYR,P,100,34,42,78,48,76,56,50,13,0,79,65,62,0,0,$54K  53750,Syracuse Rockets,6874,81.90215161552355,0.3485289065347653,0.4852283183492053,1.5354727373893893,2.003401527724397,5.252106518608349,-0.1805088198534914,-0.9049058043466893,0.8337572248839706
Rio Gutierrez,HiA,SYR,P,100,24,89,51,18,82,63,51,29,75,72,50,0,0,0,$38K  37500,Syracuse Rockets,6874,49.697631729975264,0.35033615908538746,0.4712703632501838,1.540199201869419,1.985220191184685,4.953033513447107,-0.25322028690257437,-0.4648260914179098,0.8216065223355713
Robby Nicholson,AA,SYR,P,100,25,80,63,38,75,47,53,33,43,86,63,0,0,0,$38K  37500,Syracuse Rockets,6874,65.63496034446194,0.3515640337548067,0.47291519238120805,1.5490491231861916,1.879610218460077,5.069453346199276,-0.26437432555993795,-0.2220223451156152,0.8244792261360148
Rodney Nelson,AAA,SYR,P,53,27,21,48,84,81,60,50,77,57,79,61,60,57,0,$61K  61000,Syracuse Rockets,6874,129.47750930054642,0.34617468645752847,0.470388668031726,1.5039295580595158,2.231983201126433,4.7144049031293065,0.6381106973536397,0.42740130468262644,0.8165633544892545
Rudy Forster,ML,SYR,P,100,24,27,97,74,89,67,91,93,78,77,75,56,23,0,$360K  360000,Syracuse Rockets,6874,187.29897744060264,0.29770866713594246,0.36570111981749415,1.1935385044534352,3.0079445173115102,3.5736750281924934,2.3240231123508894,4.323751600945778,0.6634097869534366
Sherman Glanville,AAA,SYR,P,100,29,31,84,90,79,57,58,26,41,78,65,48,46,32,$67K  67000,Syracuse Rockets,6874,157.9211337500033,0.3398633024147124,0.4606206054163145,1.4678016339349143,1.997688390554439,4.872198252997994,0.489361671985147,0.5983490133884458,0.8004839078310269
T.J. Torre,AA,SYR,P,95,29,22,77,54,75,58,59,36,40,76,60,38,0,0,$54K  53750,Syracuse Rockets,6874,70.61131208859328,0.34491940287097056,0.4625210258028346,1.5063425146695473,1.9305816395138176,4.963897710323415,-0.3105896066123108,-0.07911869446590886,0.8074404286738052
Tarrik Edwards,ML,SYR,P,100,33,28,58,86,83,58,59,73,35,73,71,53,53,0,$3.7M  3650000,Syracuse Rockets,6874,154.45020593472898,0.3367848849747749,0.4605547348195044,1.4483718756819515,2.339502486329959,4.648799933231564,0.736325071373768,0.8914755400979214,0.7973396197942793
Todd Collins,AAA,SYR,P,100,25,25,67,85,85,70,78,33,37,70,77,47,53,42,$55K  54500,Syracuse Rockets,6874,190.77465283576234,0.31118704739291814,0.40841703682164404,1.2882671776634027,2.2332778535913755,4.301867290377529,1.2535125864307695,2.6725608285206106,0.7196040842145621
Tommy Baker,AA,SYR,P,100,26,27,85,63,52,52,45,80,44,77,60,41,28,0,$38K  37500,Syracuse Rockets,6874,81.20455816628557,0.3775041357267538,0.502609925922914,1.704980535817398,1.5548429121874106,5.463001731034029,-0.28529443305876034,-1.4690104761776044,0.8801140616496678
Tony Hong,AAA,SYR,P,100,26,25,65,73,78,47,51,85,38,77,67,46,46,0,$55K  54500,Syracuse Rockets,6874,116.77962215919119,0.3514691880231161,0.482516618552135,1.5421986111276424,2.140454501941193,4.878565066051454,0.1799506692722557,-0.15278056611230398,0.8339858065752511
Tyrone Trammell,AAA,SYR,P,100,30,23,51,71,72,63,57,81,70,66,63,32,40,19,$76K  76000,Syracuse Rockets,6874,112.84694870553217,0.3509300409953343,0.4648885979549646,1.5351747733964558,2.055071721260442,4.810919205913762,0.36390136384897637,-0.19586075391902855,0.8158186389502989
Vic Erving,HiA,SYR,P,100,22,63,72,17,63,33,35,84,58,65,51,31,0,0,$27K  26250,Syracuse Rockets,6874,36.750145898252214,0.3913028858373083,0.5420444165482448,1.799282603881858,1.8940435436216512,5.663018137837365,-0.4531420702685432,-2.596984149812128,0.9333473023855531
Victor Ryal,HiA,SYR,P,100,33,24,66,81,71,58,57,37,44,64,42,39,20,17,$55K  54500,Syracuse Rockets,6874,120.94020178927175,0.35856516303101504,0.49406634235211644,1.5910612769038237,1.8358000256062332,5.311112947462562,0.14191620179195213,0.053178153435249474,0.8526315053831315
Vincenzo Jeffcoat,AAA,SYR,P,49,26,20,82,57,79,63,61,36,71,77,82,48,52,0,$59K  59000,Syracuse Rockets,6874,85.28918082072342,0.331398735088959,0.42727555027230935,1.4097624920486205,2.022554693008083,4.508948994204108,0.01498126318004005,0.7081221636505622,0.7586742853612684
Vladimir Hollands,LoA,SYR,P,100,20,27,90,70,54,21,16,82,64,63,54,33,27,0,$27K  26250,Syracuse Rockets,6874,98.22601424292958,0.4223101036073961,0.598300817084734,1.986766117870523,1.5919138802421582,6.288137404174584,-0.15816326412140305,-5.808683870387584,1.02061092069213
Walter Mays,ML,SYR,P,100,35,68,76,24,83,74,89,74,77,86,59,0,0,0,$4.8M  4811000,Syracuse Rockets,6874,74.20487881116028,0.3028317376495019,0.3649174277414425,1.2353088013468383,2.8548895344176355,3.7901630355116795,0.48439556180810334,1.4000624881686705,0.6677491653909444
William James,AAA,SYR,P,100,37,73,46,45,87,56,58,75,22,78,69,0,0,0,$94K  94000,Syracuse Rockets,6874,71.84141080591357,0.3363915398180249,0.4619933424791937,1.4565599060497327,2.370329384511231,4.66054327973088,-0.05493546404412654,0.16066954765402763,0.7983848822972186
Wilson Hagadone,RL,SYR,P,100,21,28,86,61,62,24,17,26,26,57,46,26,16,0,$8K  7650,Syracuse Rockets,6874,104.36621101716395,0.416737173751026,0.6121710560759936,1.9645582955277852,1.3482284578737618,6.594745533040829,-0.5097601218280232,-6.247233668519377,1.0289082298270196
Yoenis Estrada,ML,SYR,P,100,34,67,74,49,88,68,70,70,63,81,76,0,0,0,$6.8M  6750000,Syracuse Rockets,6874,96.53504422808211,0.31850308270562905,0.4086718280873821,1.333303950074558,2.593271660081122,4.120530755977717,0.2674573704411086,0.7323169170542239,0.7271749107930112
Yorvit Melendez,ML,SYR,P,100,35,40,71,44,63,73,73,42,83,92,76,74,0,0,$2.6M  2565101,Syracuse Rockets,6874,109.55221020810757,0.3254095881251915,0.3868379379552733,1.3690927411610214,1.9571126804645682,4.306285883463234,0.36267704321707445,1.3545642891087384,0.7122475260804648
Zephyr Wolf,ML,SYR,P,100,35,24,91,80,66,69,75,84,48,84,68,61,49,44,$6.4M  6400000,Syracuse Rockets,6874,178.67496790580748,0.32557670589376564,0.40787655892289293,1.3725787113983312,2.1449437386630064,4.32789868977909,1.0818339945066715,1.6807645849739985,0.7334532648166585
Aaron Cust,LoA,TB,P,100,22,27,64,75,31,11,17,62,53,63,45,55,35,18,$27K  26250,Tampa Bay Riot,6873,75.27317278888898,0.4425006658011871,0.6226398575228377,2.116073520987809,1.0560668053624258,6.929384074546082,-1.4776660417540795,-7.479371105847504,1.0651405233240248
Alex Izturis,AAA,TB,P,100,23,45,35,27,35,17,24,60,25,45,41,28,0,0,$55K  54500,Tampa Bay Riot,6873,38.72881770387632,0.4382923845037939,0.6281278621401669,2.1053073055112668,1.2320946421415127,7.04685723885685,-1.750577255989814,-9.862248278817969,1.0664202466439607
Alfredo Saez,LoA,TB,P,100,22,28,56,65,35,20,22,32,68,57,51,35,27,0,$27K  26250,Tampa Bay Riot,6873,86.26743709668132,0.43397211435508537,0.6037172322234327,2.0625576522927407,0.6595577163389461,6.837178593091311,-1.7877841278705504,-8.041056825943615,1.037689346578518
Amos Waters,HiA,TB,P,100,22,35,91,68,25,35,35,74,60,71,48,34,0,0,$27K  26250,Tampa Bay Riot,6873,70.83289239168096,0.4209059556470491,0.5597878440544556,1.9767779963651173,0.9068674133076506,6.406869176325465,-1.5713189699050234,-3.1691625782012043,0.9806937997015046
Barry Thompson,RL,TB,P,100,20,27,89,74,59,20,24,38,42,62,45,26,30,9,$8K  7650,Tampa Bay Riot,6873,110.41830353075855,0.4125147885059864,0.594896025564718,1.9322446176079082,1.417491432019876,6.404877375265674,-0.34544815315924915,-5.247351827561273,1.0074108140707043
Bart Strasburg,AAA,TB,P,100,23,45,62,29,37,24,25,31,59,54,42,36,0,0,$55K  54500,Tampa Bay Riot,6873,56.95689202485115,0.4300196730575677,0.5994091647459511,2.0448956163538083,0.7689783637665453,6.8009333854651794,-1.573928272667314,-7.995507492623534,1.0294288378035188
Benj Heving,AAA,TB,P,100,23,62,76,35,38,17,16,39,19,47,44,21,0,0,$55K  54500,Tampa Bay Riot,6873,60.711311777061205,0.4425071269944234,0.6416628982635234,2.1304811255736738,1.114269396365857,7.193689021492109,-1.8791861501981786,-9.27792675123897,1.0841700252579467
Cal Hughes,AA,TB,P,100,26,28,93,78,37,14,11,42,29,62,57,27,31,28,$38K  37500,Tampa Bay Riot,6873,101.33395929622536,0.4406605906558335,0.630443070669752,2.108844893278399,0.7831256460395946,7.024891421372082,-1.3338659188076125,-8.582051174179606,1.0711036613255855
Carl Miller,HiA,TB,P,100,23,29,91,64,75,50,53,78,68,68,52,38,43,38,$27K  26250,Tampa Bay Riot,6873,99.2112476001976,0.3567492054922775,0.48267420902544117,1.5733240478907353,2.0863799166130863,4.927678687447968,0.21330162857838783,-0.4920477311449344,0.8394234145177186
Carlos Zorrilla,LoA,TB,P,100,22,59,80,5,28,15,20,73,66,62,46,27,0,0,$27K  26250,Tampa Bay Riot,6873,33.8060515253983,0.44065293364393654,0.6030855562819104,2.109700887658585,1.141509891507989,6.7822918144420035,-1.7917709123702763,-8.84285684724135,1.0437384899258468
Charles Allen,LoA,TB,P,100,22,21,87,70,19,23,22,79,47,63,53,25,35,12,$27K  26250,Tampa Bay Riot,6873,71.84724353243364,0.44227915603896206,0.604649527893342,2.113866990474715,0.8842973261466226,6.907807507193414,-1.3994731637677826,-7.537268079047027,1.046928683932304
Colt Wagner,AA,TB,P,100,24,22,83,74,84,54,57,85,52,69,60,53,31,0,$55K  54500,Tampa Bay Riot,6873,121.99623126834689,0.34377107763364734,0.4704248711439021,1.4921989388503567,2.339778344284122,4.672632215965113,0.5825024058033277,-0.1982368525199778,0.8141959487775494
Cory Zimmermann,ML,TB,P,0,32,20,98,75,81,96,91,23,35,84,73,65,51,36,$7.5M  7500000,Tampa Bay Riot,6873,182.34185873114586,0.28688995079683155,0.3480179025091718,1.1324205541648342,2.2359467022440986,3.822658950247101,2.0218488223533972,5.158772056195844,0.6349078533060033
Damaso Rivera,HiA,TB,P,100,23,36,90,22,70,19,20,30,55,50,43,34,26,0,$27K  26250,Tampa Bay Riot,6873,60.07737636337534,0.41043164894703643,0.5995794701721344,1.9244263158791375,1.8379174069225168,6.325311383212236,-0.5011237042986754,-4.397862206010302,1.010011119119171
Darren Meadows,AAA,TB,P,100,23,70,61,44,59,24,17,44,27,58,47,0,0,0,$55K  54500,Tampa Bay Riot,6873,99.332283919395,0.4201117891807366,0.6132627715446235,1.9877679683230278,1.490401856861103,6.5923092493603725,-0.9585028129598777,-6.637706732888123,1.0333745607253602
Davey Harris,HiA,TB,P,100,22,35,67,82,57,21,18,39,33,60,49,28,24,20,$27K  26250,Tampa Bay Riot,6873,122.79979015065415,0.4195913446051969,0.6110897705126671,1.9780263877915885,1.3131462376817036,6.575458922509439,-0.38228064482216356,-6.025127743203977,1.030681115117864
Delta Romero,RL,TB,P,100,23,62,58,42,61,39,37,68,4,65,55,41,0,0,$8K  7650,Tampa Bay Riot,6873,49.01879539604576,0.387405078247988,0.5517448132127043,1.7816973404873329,1.8052832542599977,5.893597082896671,-0.7451121689664899,-2.087492718239915,0.9391498914606923
Dolf Zerbe,AA,TB,P,100,25,77,62,27,50,30,29,82,61,62,58,0,0,0,$38K  37500,Tampa Bay Riot,6873,74.5067373510189,0.41008897646563747,0.5648226175744335,1.9159650177986127,1.6063959412841986,6.085004433536044,-0.7158008830181145,-3.5158870078345252,0.974911594040071
Donatello Baez,LoA,TB,P,100,20,35,95,35,40,17,12,65,72,60,51,32,27,0,$27K  26250,Tampa Bay Riot,6873,50.802523675101405,0.43816613442814295,0.6120018238345741,2.089118384171841,1.1658988869009614,6.6915913545412975,-0.8927268680830042,-7.250846776409755,1.050167958262717
Edgmer Guerrero,HiA,TB,P,100,22,27,51,73,42,22,16,76,45,59,54,26,20,25,$27K  26250,Tampa Bay Riot,6873,98.28408340452937,0.43240583864301774,0.6133347320499578,2.0559189112668266,1.2456924174407968,6.660042018756443,-0.7667676589356102,-7.163939252005337,1.0457405706929754
Enrique Lind,ML,TB,P,100,38,20,77,69,48,75,97,75,66,74,71,50,52,0,$2.4M  2370000,Tampa Bay Riot,6873,88.06962349134318,0.32118703417063665,0.3731681958696119,1.3422188464361058,1.9879693258147835,4.356697740254686,0.9976252816606794,2.5175180144976275,0.6943552300402486
Ernest Pettyjohn,ML,TB,P,100,33,67,56,26,83,65,75,79,53,88,68,0,0,0,$4.0M  4000000,Tampa Bay Riot,6873,70.30094064301899,0.3162842979028109,0.4001242005653835,1.324334506916692,2.500210627968754,4.106849091353298,0.1697750769656727,0.8040071102350653,0.7164084984681944
Felipe Estrada,LoA,TB,P,100,22,20,92,65,65,18,23,35,67,68,50,35,46,8,$27K  26250,Tampa Bay Riot,6873,85.7687823854666,0.4051966229431163,0.5764402400836391,1.881119653092342,1.6662785944475105,6.112262972844427,-0.2617253082187712,-5.033885269777327,0.9816368630267555
Giovanny Perisho,AA,TB,P,100,23,25,84,53,33,21,24,71,9,61,54,27,39,32,$38K  37500,Tampa Bay Riot,6873,39.67968353167769,0.4277116174031375,0.6036558795173115,2.0328890213952437,0.9332261228418088,6.769407834662957,-2.0351522685368137,-9.99028383198866,1.031367496920449
Guilder Cisnero,ML,TB,P,53,24,39,98,21,84,59,74,84,71,70,64,41,0,0,$343K  343000,Tampa Bay Riot,6873,51.63432087099244,0.32391456066185215,0.4159885487208532,1.3694778974223092,2.406771647952079,4.187967305717288,-0.019534564394060802,0.32318786588993065,0.7399031093827053
Hank McEwing,HiA,TB,P,100,24,21,93,69,69,35,26,85,32,66,46,27,42,6,$27K  26250,Tampa Bay Riot,6873,82.71405337466152,0.39529745074582207,0.5698998705719849,1.82345197862749,1.9244520851250517,5.844545746570871,-0.13575760371721163,-2.0728096014494564,0.9651973213178069
Hanley Garfield,AA,TB,P,100,23,78,50,22,27,19,19,76,42,60,35,0,0,0,$38K  37500,Tampa Bay Riot,6873,62.86623912672759,0.44607802342209657,0.6246485469373916,2.149117330607542,1.2115352995215771,7.038403964294307,-1.9722708710297132,-10.110740814900273,1.0707265703594882
Hanley Snider,LoA,TB,P,100,22,22,90,76,36,16,22,77,16,58,50,30,0,0,$27K  26250,Tampa Bay Riot,6873,89.11521335579044,0.43517793113383024,0.6216712173653002,2.077613317798548,0.9140222087318244,6.870752460097275,-1.317417865192142,-9.67907774863792,1.0568491484991305
Harry Nova,LoA,TB,P,100,21,26,65,83,23,17,17,60,29,57,42,33,23,24,$27K  26250,Tampa Bay Riot,6873,96.07420907241072,0.4506225250827166,0.638685217180875,2.172455467150754,0.8171472229796043,7.258398552135038,-1.22960392805013,-9.207957139103483,1.0893077422635917
Isaac Hayes,AAA,TB,P,100,23,64,72,21,57,23,28,23,49,63,53,0,0,0,$55K  54500,Tampa Bay Riot,6873,48.359422894521984,0.4072870203325645,0.5734683034714622,1.9048405683107208,1.5397600956741513,6.323457567096614,-0.6179389912638528,-5.986804497828386,0.9807553238040266
J.J. Abbott,RL,TB,P,100,21,35,56,23,43,26,24,34,27,63,53,35,0,0,$8K  7650,Tampa Bay Riot,6873,26.443234343526637,0.41871511938669365,0.5886817647021401,1.9792396905147718,1.1752429059513465,6.629219817557227,-1.4001524542793893,-6.9324321064739305,1.0073968840888337
Jandel Dolan,LoA,TB,P,100,22,30,78,92,56,18,16,24,66,60,54,22,24,10,$27K  26250,Tampa Bay Riot,6873,127.64949823306307,0.42414203197301936,0.6081961551432401,1.9992254841499646,1.260214397959225,6.5855994054278275,-0.22754539102298268,-6.014344536270536,1.0323381871162596
Jerry Burks,RL,TB,P,100,20,30,94,90,53,13,17,72,37,55,45,31,31,0,$8K  7650,Tampa Bay Riot,6873,135.0278849092386,0.430034488518687,0.6284946621786413,2.040329398331852,1.4117652189235412,6.665851457734762,-0.16166667508928645,-5.9197924136559505,1.0585291506973282
Jim Calhoun,HiA,TB,P,100,22,44,91,25,65,17,17,41,34,51,36,23,0,0,$27K  26250,Tampa Bay Riot,6873,47.22030922297773,0.4203781921606343,0.6208297316249616,1.9919341891604299,1.606968679969986,6.586187152825753,-0.6014564605701102,-6.579586376548916,1.041207923785596
Jimmy Wiggins,AA,TB,P,100,24,70,84,17,61,15,21,78,36,66,52,0,0,0,$38K  37500,Tampa Bay Riot,6873,44.47925604578176,0.41264791334298806,0.5913626245102531,1.9394926067098872,1.8860354913796222,6.212048161449735,-0.4634264477456035,-5.312245756061807,1.0040105378532411
John Matheson,AA,TB,P,100,30,54,57,28,80,49,61,38,60,83,62,37,0,0,$343K  343000,Tampa Bay Riot,6873,50.699818889176164,0.3387025507868392,0.4471983935191894,1.4660192390483624,1.9618133285667887,4.71060015707769,-0.11622987779772617,0.0842558048108885,0.7859009443060285
