Player,Lvl,Frn,Pos,%,Age,Durability,Health,Stamina,Control,vLH,vRH,Velocity,Groundball,Pitch1,Pitch2,Pitch3,Pitch4,Pitch5,$,team,teamid,xIP,xOBP,xSLG,xWHIP,xSO/BB,xFIP,xWARd,xWARs,xOPS
Edgardo Candelaria,RL,STL,P,100,19,23.0,75.0,71.0,45.0,28.0,30.0,37.0,72.0,70.0,57.0,35.0,24.0,0.0,$8K  7650,St. Louis Greys,2809,105.38850000000008,0.3908633333333333,0.5160150000000001,1.949683333333333,1.4775999999999991,5.648453653769381,-0.18393739174688367,-3.3390891661767568,0.9068783333333335
Edgardo Franco,ML,STL,P,100,28,100.0,70.0,28.0,84.0,65.0,70.0,86.0,80.0,79.0,59.0,0.0,0.0,0.0,$360K  360000,St. Louis Greys,2809,67.09499999999998,0.32613499999999995,0.3983621666666666,1.3403542857142865,2.3356499999999976,4.387797050305355,0.10857653959156377,0.8316281298392155,0.7244971666666665
Edinson Quentin,RL,STL,P,100,19,29.0,50.0,65.0,54.0,18.0,24.0,78.0,45.0,54.0,60.0,25.0,33.0,0.0,$8K  7650,St. Louis Greys,2809,105.6980000000001,0.3895183333333335,0.5646100000000002,1.913508333333332,2.002458333333333,5.647472246428394,0.2140333036077812,-2.343017388172835,0.9541283333333337
Erubiel Mateo,ML,STL,P,100,27,28.0,65.0,59.0,92.0,62.0,64.0,41.0,83.0,84.0,68.0,46.0,35.0,0.0,$360K  360000,St. Louis Greys,2809,90.30300000000003,0.3117621428571428,0.39846416666666684,1.3173400000000004,2.596575,3.946871295602063,0.4876959049986005,1.0039652663112713,0.7102263095238097
Everth Martinez,ML,STL,P,100,28,30.0,99.0,96.0,92.0,54.0,76.0,33.0,47.0,92.0,90.0,53.0,47.0,0.0,$6.3M  6250000,St. Louis Greys,2809,215.14500000000004,0.3036027380952382,0.40582566666666664,1.2414166666666662,2.6417666666666664,4.20381039836336,1.3795248223253076,2.1647190953579907,0.7094284047619048
Felipe Gonzalez,RL,STL,P,100,20,28.0,73.0,54.0,59.0,23.0,30.0,39.0,43.0,62.0,52.0,38.0,0.0,0.0,$8K  7650,St. Louis Greys,2809,90.44450000000008,0.3862568333333332,0.5417900000000003,1.8852273809523807,1.619158333333333,5.740859465757232,-0.18098287757938686,-1.3288257609795886,0.9280468333333336
Harry Renteria,AAA,STL,P,100,25,27.0,60.0,54.0,80.0,56.0,60.0,51.0,81.0,78.0,70.0,55.0,49.0,0.0,$59K  59000,St. Louis Greys,2809,63.84126666666661,0.32805166666666674,0.4277655000000001,1.3763916666666671,2.3281333333333336,4.3746699869846815,0.353217116725002,0.515221253096668,0.7558171666666669
Henderson Winston,LoA,STL,P,100,24,24.0,76.0,80.0,59.0,23.0,28.0,79.0,34.0,55.0,49.0,39.0,20.0,0.0,$27K  26250,St. Louis Greys,2809,109.09250000000007,0.3931330000000001,0.5923200000000003,1.8657933333333323,1.9221599999999992,6.232747859363741,-0.3322721177610953,-3.4462468300202547,0.9854530000000004
Hong-Chih Vanguri,AA,STL,P,100,22,56.0,91.0,13.0,81.0,53.0,67.0,35.0,61.0,79.0,61.0,0.0,0.0,0.0,$38K  37500,St. Louis Greys,2809,46.608333333333285,0.34102583333333336,0.4645200000000002,1.4463000000000001,2.3470999999999993,5.021848437603024,-0.17533896315923994,0.38694033253403065,0.8055458333333336
Howard Baines,AA,STL,P,100,24,59.0,67.0,31.0,76.0,50.0,59.0,51.0,76.0,76.0,61.0,40.0,0.0,0.0,$38K  37500,St. Louis Greys,2809,71.48433333333337,0.34689499999999995,0.4617791666666667,1.4962300000000004,2.051433333333333,4.690939656599382,-0.2434978548004778,0.21332700443536065,0.8086741666666666
Humberto Rosa,AA,STL,P,100,26,22.0,73.0,65.0,45.0,41.0,43.0,26.0,75.0,73.0,63.0,26.0,0.0,0.0,$38K  37500,St. Louis Greys,2809,113.3620000000001,0.3923733333333334,0.47799899999999984,1.8571549999999997,1.5334999999999996,5.423426564082498,-0.5098449270379506,-1.0009623651130364,0.8703723333333333
Isaac Porter,HiA,STL,P,100,24,74.0,94.0,38.0,69.0,32.0,36.0,33.0,74.0,74.0,50.0,52.0,0.0,0.0,$27K  26250,St. Louis Greys,2809,81.4896,0.37949500000000014,0.5213875000000001,1.8430900000000006,2.1802250000000005,5.487479491149923,-0.42626908500019356,-0.7240731106424735,0.9008825000000003
Ivan Nieves,AAA,STL,P,100,22,32.0,86.0,86.0,84.0,52.0,62.0,59.0,81.0,82.0,78.0,50.0,66.0,0.0,$55K  54500,St. Louis Greys,2809,140.27250000000015,0.32001333333333337,0.42589666666666665,1.3407583333333326,2.349699999999999,4.339468011754329,0.9342430862978323,1.147176593445052,0.7459100000000001
James Matsuzaka,LoA,STL,P,100,20,24.0,78.0,70.0,65.0,36.0,40.0,36.0,34.0,51.0,49.0,32.0,36.0,16.0,$27K  26250,St. Louis Greys,2809,105.96200000000012,0.39471833333333345,0.5051220000000002,1.8994740476190466,1.8528249999999997,5.681481061537405,-0.19959071421006094,0.19712197833844278,0.8998403333333336
Jarred Raggio,HiA,STL,P,100,21,20.0,85.0,39.0,79.0,45.0,47.0,79.0,82.0,84.0,79.0,48.0,53.0,35.0,$27K  26250,St. Louis Greys,2809,73.11644999999999,0.33778249999999993,0.4335475000000002,1.4828547619047614,2.1900375000000007,4.197722843699737,0.1785546188216489,0.20241485966036368,0.7713300000000001
Jeremy Swauger,AA,STL,P,100,24,29.0,32.0,64.0,58.0,55.0,61.0,26.0,72.0,70.0,54.0,36.0,51.0,0.0,$38K  37500,St. Louis Greys,2809,120.5063333333334,0.34743666666666667,0.44160900000000014,1.5080999999999998,1.5007416666666669,4.754812649054349,0.3734128211522903,0.10468648769312118,0.7890456666666668
Jesus Javier,LoA,STL,P,100,19,20.0,79.0,56.0,57.0,26.0,31.0,79.0,70.0,58.0,52.0,51.0,31.0,30.0,$27K  26250,St. Louis Greys,2809,110.1136666666668,0.3897090000000002,0.5377417857142861,1.9567059523809516,1.9821499999999994,5.492020748151842,0.6952754334750256,-1.1719530568790923,0.9274507857142863
Joe Wall,RL,STL,P,100,20,29.0,70.0,75.0,54.0,21.0,24.0,31.0,45.0,50.0,44.0,28.0,20.0,0.0,$8K  7650,St. Louis Greys,2809,116.78304761904774,0.40364000000000005,0.6085860000000004,1.9857416666666656,1.8263928571428572,6.195594102145122,-0.39204928097578157,-3.15760072216131,1.0122260000000005
Kennys Escobar,ML,STL,P,100,26,24.0,86.0,98.0,79.0,64.0,67.0,83.0,55.0,76.0,66.0,48.0,57.0,0.0,$360K  360000,St. Louis Greys,2809,183.89250000000007,0.3281188095238096,0.430745,1.3969399999999998,2.4084500000000006,4.490849980452074,1.1202217334893483,1.7077936963704206,0.7588638095238096
Kiki Almanza,LoA,STL,P,100,21,31.0,61.0,49.0,62.0,45.0,41.0,28.0,76.0,85.0,55.0,36.0,30.0,28.0,$27K  26250,St. Louis Greys,2809,79.76058333333333,0.3681633333333334,0.4647383333333335,1.6239949999999999,1.7230350000000008,5.107044362861842,-0.15730908886597464,-0.6124124903318663,0.8329016666666669
Luis Perez,LoA,STL,P,100,20,62.0,64.0,14.0,71.0,53.0,42.0,83.0,50.0,71.0,60.0,0.0,0.0,0.0,$27K  26250,St. Louis Greys,2809,50.12333333333329,0.35632583333333334,0.484297142857143,1.6056133333333336,2.3559916666666663,5.232225464936583,-0.2962426962300173,-0.3417123455524324,0.8406229761904763
Matty Konerko,HiA,STL,P,100,23,23.0,59.0,73.0,77.0,51.0,48.0,32.0,93.0,67.0,55.0,49.0,31.0,0.0,$27K  26250,St. Louis Greys,2809,97.62255000000006,0.3426908333333335,0.45794350000000006,1.4988416666666668,1.9413333333333345,4.669570553509032,0.5663891402941563,0.16989984128318156,0.8006343333333336
Matty Molina,AA,STL,P,100,24,26.0,90.0,72.0,36.0,63.0,55.0,24.0,56.0,80.0,68.0,55.0,56.0,11.0,$38K  37500,St. Louis Greys,2809,104.05450000000008,0.3835499999999999,0.46118999999999993,1.7982999999999998,1.0914,6.2586037102232845,-0.800293385910029,0.005294709678954646,0.8447399999999998
Max Alvarez,ML,STL,P,100,23,67.0,85.0,20.0,76.0,68.0,57.0,97.0,57.0,94.0,83.0,0.0,0.0,0.0,$343K  343000,St. Louis Greys,2809,50.308999999999976,0.32281333333333334,0.41545833333333343,1.3410999999999984,2.29955,4.377882983602719,0.12236635971505314,0.6644665803749281,0.7382716666666668
Mendy Hill,AA,STL,P,100,24,26.0,95.0,87.0,77.0,64.0,44.0,34.0,40.0,77.0,66.0,50.0,52.0,0.0,$38K  37500,St. Louis Greys,2809,161.75710000000015,0.3485283333333331,0.4571899999999999,1.5329999999999995,1.9264999999999999,4.794037383233022,0.7669637371248053,0.3122550397611408,0.805718333333333
Mendy Knotts,LoA,STL,P,100,23,82.0,64.0,8.0,57.0,38.0,57.0,34.0,14.0,77.0,52.0,0.0,0.0,0.0,$27K  26250,St. Louis Greys,2809,66.69000000000001,0.3703700000000001,0.4697624999999999,1.6915345238095227,1.8215266666666659,5.306244123881646,-0.43198408362796564,-0.104407663604767,0.8401325
Michael Kyung,AAA,STL,P,100,21,55.0,84.0,25.0,83.0,91.0,69.0,80.0,95.0,74.0,66.0,61.0,0.0,0.0,$55K  54500,St. Louis Greys,2809,60.85216666666663,0.325845,0.3991916666666666,1.3598050000000004,2.6312499999999996,3.9020892193746852,0.2002524959054487,0.08894382889808089,0.7250366666666666
Nigel Ochoa,AA,STL,P,100,26,42.0,59.0,18.0,46.0,50.0,48.0,86.0,69.0,73.0,58.0,35.0,0.0,0.0,$38K  37500,St. Louis Greys,2809,56.711999999999996,0.37469200000000014,0.4730624999999998,1.7112750000000005,1.590386666666666,4.980730974621719,-0.33933828608282185,-0.2874465807130788,0.8477545
Octavio Lee,ML,STL,P,100,23,35.0,99.0,73.0,79.0,78.0,84.0,87.0,71.0,79.0,80.0,52.0,64.0,37.0,$343K  343000,St. Louis Greys,2809,199.4627500000001,0.3038860000000001,0.3793116666666665,1.22613,2.739408333333334,3.6973805623234806,2.7232955227991567,4.650001974502205,0.6831976666666666
Omar Ethier,RL,STL,P,100,21,25.0,69.0,72.0,63.0,28.0,29.0,77.0,10.0,56.0,48.0,35.0,38.0,0.0,$27K  26250,St. Louis Greys,2809,111.58355000000012,0.3871233333333333,0.5681400000000003,1.9403649999999981,1.8734399999999996,5.9993004852549765,-0.5259608290875407,-2.769272371593751,0.9552633333333336
Onelki Rivera,HiA,STL,P,100,23,40.0,57.0,16.0,47.0,64.0,64.0,17.0,57.0,72.0,58.0,29.0,0.0,0.0,$27K  26250,St. Louis Greys,2809,57.52533333333332,0.35050250000000005,0.4294235714285717,1.6151999999999986,1.8623466666666664,4.799771792755876,-0.08666751791015176,-0.018530766590964167,0.7799260714285717
Pablo Querecuto,AA,STL,P,100,26,24.0,90.0,58.0,83.0,39.0,38.0,87.0,75.0,87.0,68.0,72.0,58.0,30.0,$38K  37500,St. Louis Greys,2809,91.86466666666672,0.33177999999999985,0.46233233333333346,1.4413399999999998,2.8868,4.475930551788881,0.5265268097874434,0.6145753326753051,0.7941123333333333
Paul Woo,AAA,STL,P,100,23,20.0,99.0,76.0,69.0,62.0,56.0,39.0,47.0,82.0,65.0,46.0,61.0,0.0,$57K  57000,St. Louis Greys,2809,135.56500000000017,0.33787999999999996,0.4417366666666666,1.4686833333333331,1.9009999999999994,4.758247954957764,0.3081901915476584,-0.16914980338714503,0.7796166666666666
Philip Loe,AA,STL,P,100,25,31.0,40.0,77.0,35.0,50.0,53.0,73.0,50.0,71.0,68.0,40.0,42.0,0.0,$38K  37500,St. Louis Greys,2809,109.30700000000012,0.40652000000000027,0.4629324999999998,1.8781,1.2631000000000001,6.08373871025245,-0.7518563304250122,-0.14120446798831432,0.8694525000000001
Pinky White,HiA,STL,P,100,24,66.0,64.0,27.0,76.0,32.0,34.0,86.0,54.0,67.0,63.0,0.0,0.0,0.0,$27K  26250,St. Louis Greys,2809,68.45633333333335,0.38132166666666656,0.5045049999999999,1.7253666666666667,2.0562583333333335,5.5057572863201845,-0.4833234660308994,-0.6408817806762456,0.8858266666666664
Robb Conti,AA,STL,P,100,24,23.0,64.0,70.0,73.0,50.0,55.0,74.0,69.0,75.0,53.0,45.0,0.0,0.0,$38K  37500,St. Louis Greys,2809,105.85266666666678,0.3374783333333333,0.45482,1.456926666666667,2.0244250000000004,4.82147395764355,0.22193438443213498,-0.5667812886690741,0.7922983333333333
Ronald Wells,LoA,STL,P,100,23,25.0,69.0,65.0,54.0,30.0,44.0,91.0,60.0,79.0,50.0,45.0,45.0,26.0,$27K  26250,St. Louis Greys,2809,102.26933333333338,0.37370833333333336,0.5148033333333332,1.84329,1.7684749999999991,5.212690367573901,-0.31924090381994746,-1.43231536677716,0.8885116666666666
Sammy Diaz,ML,STL,P,100,35,30.0,79.0,84.0,80.0,59.0,72.0,46.0,87.0,91.0,72.0,38.0,53.0,0.0,$7.0M  7000000,St. Louis Greys,2809,182.68736666666672,0.32527190476190476,0.4143650000000001,1.361166666666667,1.9981900000000004,4.428426109410661,1.1472099685230193,2.413235665035698,0.7396369047619049
Scott Jones,AAA,STL,P,100,24,28.0,98.0,76.0,60.0,60.0,67.0,83.0,89.0,86.0,72.0,50.0,65.0,20.0,$55K  54500,St. Louis Greys,2809,149.20633333333353,0.35268499999999997,0.43688366666666667,1.5328633333333335,1.989863333333333,4.562106653506471,0.33101796977147435,0.19138809400266188,0.7895686666666666
Sharlon Douglass,LoA,STL,P,100,21,21.0,95.0,67.0,71.0,48.0,55.0,44.0,70.0,70.0,56.0,67.0,44.0,38.0,$27K  26250,St. Louis Greys,2809,84.44828333333335,0.33441066666666686,0.43742904761904755,1.4284999999999999,2.2421716666666676,4.6320759409774075,0.23563053836301515,0.04410026699936524,0.7718397142857144
Sherman Hawkins,AA,STL,P,100,27,58.0,91.0,29.0,71.0,28.0,38.0,86.0,53.0,73.0,61.0,0.0,0.0,0.0,$38K  37500,St. Louis Greys,2809,73.91216666666668,0.38238333333333346,0.485625,1.8000049999999999,2.0375600000000005,5.149974220952546,-0.2211416106097711,-0.6672193812687012,0.8680083333333335
Theo Jones,AAA,STL,P,100,27,14.0,80.0,89.0,69.0,56.0,50.0,26.0,35.0,75.0,65.0,54.0,54.0,9.0,$55K  54500,St. Louis Greys,2809,111.94450000000012,0.34363499999999997,0.4836475000000002,1.5403666666666667,1.9185999999999996,4.859147300125347,0.2676865253457422,0.18935234557481018,0.8272825000000001
Tom Keats,AAA,STL,P,100,25,66.0,68.0,49.0,64.0,68.0,63.0,32.0,68.0,77.0,67.0,59.0,0.0,0.0,$59K  59000,St. Louis Greys,2809,88.11700000000005,0.3358133333333334,0.4379436666666666,1.4274333333333329,1.9323499999999993,4.43758820186668,0.08566314056366625,0.13639341242617806,0.773757
Tomas Romero,HiA,STL,P,100,20,26.0,85.0,74.0,59.0,45.0,47.0,38.0,13.0,64.0,66.0,45.0,45.0,19.0,$27K  26250,St. Louis Greys,2809,96.36675000000007,0.36793250000000005,0.46901999999999994,1.6719416666666655,1.7840500000000004,5.372269345575335,0.2102978974795564,-0.6252273958070966,0.8369525
Trevor Beck,AA,STL,P,100,23,74.0,90.0,49.0,80.0,54.0,55.0,48.0,32.0,80.0,63.0,0.0,0.0,0.0,$38K  37500,St. Louis Greys,2809,71.14000000000001,0.33928166666666676,0.4671766666666667,1.4607500000000002,2.192316666666667,4.852727034007394,-0.16666635734028726,-0.3687125271702976,0.8064583333333335
Vance Sanders,ML,STL,P,100,23,57.0,81.0,34.0,88.0,68.0,78.0,83.0,52.0,80.0,69.0,58.0,0.0,0.0,$343K  343000,St. Louis Greys,2809,78.69249999999998,0.3133730000000002,0.3732425,1.2922666666666671,2.670999999999999,3.805715655590678,0.31739307672206046,0.6521973527572459,0.6866155000000002
Vic Tejada,RL,STL,P,100,19,75.0,79.0,14.0,54.0,28.0,31.0,40.0,64.0,62.0,59.0,0.0,0.0,0.0,$8K  7650,St. Louis Greys,2809,52.424999999999976,0.3870583333333334,0.54651,1.9137616666666668,1.922191666666666,5.889767540189206,-1.1261685713392742,-1.405162051994843,0.9335683333333334
Victor Fontana,HiA,STL,P,100,25,44.0,93.0,41.0,58.0,24.0,31.0,80.0,75.0,62.0,52.0,34.0,0.0,0.0,$27K  26250,St. Louis Greys,2809,94.17200000000003,0.39647816666666685,0.5275300000000002,1.908166666666667,1.7349500000000007,5.413638018470469,-0.5380325642874981,-0.9994656817940785,0.9240081666666671
Wilmer Mateo,HiA,STL,P,100,19,26.0,87.0,71.0,68.0,44.0,47.0,44.0,75.0,79.0,70.0,49.0,47.0,31.0,$27K  26250,St. Louis Greys,2809,82.237,0.359610142857143,0.4634899047619049,1.5837250000000003,2.1369800000000017,5.052281218075562,0.19648427908089758,-0.7127543056513552,0.8231000476190479
Winston Crudale,AAA,STL,P,100,25,24.0,77.0,79.0,88.0,47.0,59.0,39.0,35.0,81.0,70.0,52.0,52.0,46.0,$57K  57000,St. Louis Greys,2809,122.93683333333341,0.32548499999999997,0.4389333333333334,1.3159999999999996,2.457249999999999,4.594925229895836,0.8103207361418319,1.4941138018427598,0.7644183333333334
Yadiel Cordero,AAA,STL,P,100,22,77.0,90.0,23.0,72.0,42.0,49.0,22.0,76.0,75.0,54.0,0.0,0.0,0.0,$55K  54500,St. Louis Greys,2809,73.93363333333333,0.36624166666666674,0.47628083333333343,1.6331449999999998,2.206425,5.324455595784702,-0.37426456440271694,-0.44840398013216615,0.8425225000000002
Yonder Espada,HiA,STL,P,100,25,72.0,81.0,36.0,60.0,32.0,33.0,77.0,42.0,70.0,51.0,51.0,0.0,0.0,$27K  26250,St. Louis Greys,2809,89.83150000000002,0.38255600000000023,0.5362599999999998,1.8357499999999982,2.0268333333333333,5.552400828358128,-0.45120344719414257,-1.2201230185434873,0.9188160000000001
Zoilo Lobaton,HiA,STL,P,100,20,22.0,76.0,88.0,64.0,45.0,56.0,4.0,67.0,74.0,66.0,53.0,0.0,0.0,$27K  26250,St. Louis Greys,2809,108.79320000000007,0.35526142857142856,0.49032166666666704,1.6062166666666662,1.8371499999999992,5.695726181366508,-0.25838581731574417,-1.0718610458205422,0.8455830952380956
Adam Soriano,AA,TOR,P,100,23,21.0,60.0,79.0,66.0,21.0,28.0,80.0,37.0,55.0,55.0,36.0,0.0,0.0,$38K  37500,Toronto Towers,2802,100.78183333333341,0.3953903333333335,0.5401160000000003,1.9115216666666666,1.75685,5.82413974106393,0.21841084188132598,-2.9679101280105282,0.9355063333333338
Al Manto,RL,TOR,P,100,19,66.0,91.0,35.0,23.0,35.0,33.0,72.0,67.0,72.0,50.0,0.0,0.0,0.0,$8K  7650,Toronto Towers,2802,88.35493333333335,0.4183500000000002,0.549505,1.9798999999999998,0.8025999999999996,6.627322762017909,-0.43458880722747323,-1.379190601235905,0.9678550000000002
Apollo Francis,LoA,TOR,P,100,22,29.0,64.0,78.0,30.0,48.0,57.0,86.0,71.0,69.0,54.0,48.0,41.0,16.0,$27K  26250,Toronto Towers,2802,104.80600000000008,0.4113199999999999,0.46115666666666655,1.9565799999999995,1.0172,6.116505392464691,-0.6476525171208912,-0.5925416632129561,0.8724766666666665
Bo Donatello,ML,TOR,P,100,31,73.0,73.0,47.0,90.0,71.0,65.0,82.0,39.0,85.0,82.0,0.0,0.0,0.0,$3.6M  3605000,Toronto Towers,2802,84.45439047619047,0.30533683333333334,0.41210949999999996,1.270265,2.642349999999999,4.283478220086783,0.2762058299279848,0.8223397076608631,0.7174463333333333
Bo Meacham,AAA,TOR,P,100,24,23.0,78.0,84.0,77.0,55.0,56.0,42.0,52.0,74.0,56.0,55.0,45.0,40.0,$327K  327000,Toronto Towers,2802,129.19082142857155,0.33745083333333326,0.44063433333333324,1.408220833333334,1.9348500000000013,4.539846214496627,0.5255634101572446,-0.015295576279826785,0.7780851666666665
Bobby Glover,ML,TOR,P,100,34,21.0,89.0,68.0,88.0,66.0,68.0,69.0,96.0,78.0,74.0,53.0,27.0,0.0,$5.0M  5000000,Toronto Towers,2802,121.89360000000009,0.32507749999999996,0.43041416666666676,1.3118999999999994,2.731878333333333,3.9139507161372595,1.0377742964676788,1.0958940409103912,0.7554916666666667
Brian Andrews,HiA,TOR,P,100,23,69.0,96.0,32.0,58.0,29.0,24.0,91.0,71.0,74.0,41.0,0.0,0.0,0.0,$27K  26250,Toronto Towers,2802,86.081,0.4003000000000004,0.5985999999999995,1.9503999999999988,1.7865999999999989,5.6840852524563,-0.36207911911120033,-0.8858983924563251,0.9988999999999999
Bum Snyder,HiA,TOR,P,100,24,58.0,84.0,39.0,74.0,36.0,33.0,29.0,51.0,69.0,58.0,0.0,0.0,0.0,$27K  26250,Toronto Towers,2802,77.63399999999997,0.38208000000000014,0.5047266666666667,1.7734249999999998,2.2982300000000007,5.4350084667375995,-0.6491392201424495,-1.2582346693424098,0.8868066666666667
Carlos Feliz,AAA,TOR,P,100,21,24.0,77.0,72.0,80.0,52.0,65.0,42.0,79.0,81.0,76.0,49.0,23.0,0.0,$55K  54500,Toronto Towers,2802,117.8850500000001,0.3288083333333332,0.41878766666666684,1.3752750000000002,2.0068904761904762,4.430104804227359,0.7024269085187688,1.0866118462860974,0.747596
Charles Wunsch,RL,TOR,P,100,20,84.0,72.0,29.0,47.0,20.0,18.0,73.0,31.0,46.0,44.0,0.0,0.0,0.0,$8K  7650,Toronto Towers,2802,75.59316666666666,0.3970583333333334,0.60935,1.922386666666666,1.974516666666666,6.060670288037382,-0.44775876528846903,-1.4067159969938645,1.0064083333333333
Charlie Antonelli,ML,TOR,P,100,22,25.0,98.0,71.0,73.0,67.0,78.0,84.0,84.0,89.0,75.0,57.0,51.0,0.0,$343K  343000,Toronto Towers,2802,166.82681666666682,0.31092549999999985,0.38318642857142854,1.3119999999999996,2.469839999999999,3.9419131208638065,1.3043022221375409,2.7700968157762498,0.6941119285714283
Chico Arroyo,AAA,TOR,P,100,24,76.0,80.0,34.0,76.0,73.0,61.0,79.0,31.0,80.0,50.0,0.0,0.0,0.0,$55K  54500,Toronto Towers,2802,83.02416666666664,0.3286899999999999,0.43185966666666664,1.3836,2.3258099999999997,4.555119365307331,0.10198541792297376,0.38325981823459393,0.7605496666666666
Chin-Hui Hayashi,HiA,TOR,P,100,25,29.0,79.0,48.0,85.0,45.0,39.0,28.0,17.0,82.0,67.0,55.0,34.0,31.0,$54K  53750,Toronto Towers,2802,84.12449999999998,0.3312983333333333,0.4535200000000001,1.4304999999999994,2.1552499999999997,4.921108875925804,-0.011585817262423333,-0.42051158162605234,0.7848183333333334
Chris Reimold,ML,TOR,P,100,24,63.0,66.0,37.0,84.0,75.0,58.0,26.0,84.0,91.0,60.0,0.0,0.0,0.0,$343K  343000,Toronto Towers,2802,88.5206666666667,0.3360766666666666,0.42327750000000003,1.42885,2.2118166666666657,4.419571072707704,0.04435625344264894,0.3113517825309482,0.7593541666666666
Clyde Gosling,AA,TOR,P,100,27,59.0,66.0,28.0,53.0,63.0,72.0,81.0,42.0,88.0,58.0,0.0,0.0,0.0,$327K  327000,Toronto Towers,2802,69.22410000000002,0.34633333333333316,0.44578833333333345,1.5039766666666663,1.7804000000000009,4.8521412880280375,-0.11592369756362549,0.5078257550462106,0.7921216666666666
Collin Beirne,RL,TOR,P,100,21,37.0,92.0,38.0,62.0,26.0,19.0,30.0,47.0,54.0,45.0,29.0,0.0,0.0,$8K  7650,Toronto Towers,2802,124.11800000000014,0.4012755714285715,0.6039400000000004,1.953033333333333,1.7190833333333344,6.088993372102634,-0.17485045600325122,-1.321589819419695,1.0052155714285718
Dann Kinney,---,TOR,P,100,27,20.0,63.0,76.0,70.0,52.0,56.0,73.0,44.0,79.0,74.0,62.0,56.0,56.0,$64K  64000,Toronto Towers,2802,133.0750000000001,0.3313883333333331,0.4218713333333332,1.43812,2.015060000000001,4.460674791415153,0.5982360059722417,0.41966421880103133,0.7532596666666663
Danry Sosa,HiA,TOR,P,100,21,54.0,66.0,29.0,48.0,19.0,23.0,29.0,47.0,58.0,50.0,38.0,0.0,0.0,$27K  26250,Toronto Towers,2802,73.63229999999999,0.3824016666666667,0.6062000000000005,1.8549666666666655,1.9646999999999997,5.90117932159973,-0.6909526669309252,-0.8976226084899018,0.9886016666666673
Dario Adduci,AA,TOR,P,100,24,28.0,97.0,67.0,78.0,27.0,30.0,26.0,70.0,69.0,52.0,42.0,27.0,0.0,$38K  37500,Toronto Towers,2802,109.34513333333344,0.3615889523809521,0.5123966666666668,1.6584392857142853,2.2299133333333336,5.31856890431065,0.31039417134656255,-0.6649250788432145,0.873985619047619
Dario Grey,ML,TOR,P,100,23,25.0,87.0,67.0,77.0,75.0,87.0,86.0,65.0,88.0,70.0,59.0,45.0,0.0,$343K  343000,Toronto Towers,2802,167.4359880952383,0.30043833333333336,0.3643391666666666,1.2393800000000004,2.5577666666666676,3.575764499522563,2.0345746141379566,3.920098958135243,0.6647775
David Saenz,LoA,TOR,P,100,22,29.0,75.0,70.0,38.0,38.0,33.0,82.0,48.0,65.0,59.0,41.0,28.0,0.0,$27K  26250,Toronto Towers,2802,98.4293333333334,0.4036483333333336,0.5145003333333333,1.93905,1.3226500000000008,5.922625545721949,-0.6731395704000136,-1.3932336865517727,0.918148666666667
Eddie Cumpton,HiA,TOR,P,100,27,28.0,86.0,69.0,79.0,33.0,43.0,85.0,62.0,66.0,58.0,39.0,36.0,0.0,$327K  327000,Toronto Towers,2802,101.5653333333334,0.3545049999999999,0.471382,1.5265333333333329,2.094625,4.992438344857543,0.23789766799245496,-0.17476782675610283,0.8258869999999999
Ellis Scott,LoA,TOR,P,100,22,32.0,58.0,50.0,35.0,47.0,53.0,26.0,69.0,65.0,74.0,43.0,36.0,30.0,$27K  26250,Toronto Towers,2802,83.52820000000001,0.4029933333333334,0.47540999999999983,1.9343499999999993,1.0665999999999998,6.381797188217425,-0.7825483543355535,-1.1187326653751102,0.8784033333333332
Ender Romero,ML,TOR,P,100,30,40.0,78.0,33.0,60.0,76.0,66.0,81.0,98.0,79.0,65.0,51.0,0.0,0.0,$1.6M  1585000,Toronto Towers,2802,83.62925000000003,0.34020999999999996,0.3997399999999999,1.4297333333333335,2.029659999999999,4.392102192057026,0.14369993279369628,0.5691086774122683,0.7399499999999999
Enny Flores,ML,TOR,P,100,35,22.0,81.0,85.0,71.0,69.0,71.0,76.0,41.0,88.0,68.0,59.0,54.0,0.0,$5.2M  5200000,Toronto Towers,2802,177.29053333333343,0.32969999999999994,0.41430333333333336,1.3645047619047626,1.9781333333333329,4.416768347291975,0.7467164840488807,1.961503038654306,0.7440033333333333
Eric Kramer,HiA,TOR,P,100,20,21.0,72.0,67.0,50.0,68.0,60.0,43.0,49.0,67.0,62.0,44.0,14.0,0.0,$27K  26250,Toronto Towers,2802,93.73216666666667,0.34997333333333336,0.4426240476190476,1.534453333333333,1.5879416666666666,4.832552919556511,0.06383945592615903,-0.3939412355167616,0.792597380952381
Fred Lieber,AAA,TOR,P,100,23,28.0,88.0,74.0,32.0,63.0,53.0,78.0,73.0,74.0,80.0,64.0,48.0,0.0,$55K  54500,Toronto Towers,2802,132.0480833333335,0.3957600000000002,0.45293047619047605,1.7721333333333331,0.8997999999999996,6.170092348862707,-0.9350336489437272,0.2882907366889983,0.8486904761904763
Gene Jordan,AA,TOR,P,100,24,19.0,59.0,69.0,60.0,24.0,22.0,77.0,46.0,64.0,40.0,34.0,25.0,0.0,$38K  37500,Toronto Towers,2802,99.98600000000006,0.4024686666666664,0.5960800000000002,1.9783733333333313,1.6629999999999996,5.672625238298647,-0.4042851931468543,-3.5187050326957685,0.9985486666666665
