Rank,Player,Pos,Bats,Throws,Age,Contact,Power,LH,RH,BattingEye,BaseRunning,Bunt,Push/Pull,OVR,Range,Glove,ArmStrength,ArmAccuracy,PitchCalling,Durability,Health,Speed,Patience,Temper,Makeup,xAVG,xOBP,xSLG,xPA,xInn,xFld%,xOPS+,xwRC+,xBtR,xBsR,xFRAA,xFR,xcFR,xOPS,pcR,RLR,pos_adj,xWAR
455,"Rolls, Charlie",DH,S,R,22,34,48,35,32,46,17,5,29,45,0,28,62,44,7,89,70,32,63,55,62,0.2360236666666667,0.3096000000000002,0.38765,503.92,940.7844484709203,0.48193863368785883,65.66748187528341,57.971683287328794,-56.019922505033385,-4.196856051292641,-2.024091367776986,-4.108590827960624,-2.078768699150478,0.6972500000000001,0.0,16.797333333333334,-12.90513646736516,-6.091043226252972
118,"Rooney, Greg",RF,R,R,21,49,42,21,24,62,61,30,15,60,78,49,57,52,24,100,43,51,65,74,73,0.24619366666666664,0.33891000000000004,0.3855458333333333,488.4986666666667,978.6576999761164,0.9362422616472487,71.91561289665283,59.58263767022723,-37.55366736735853,-3.711723729604771,-0.08780228100599075,0.40213958273210976,-0.5587940109059625,0.7244558333333333,0.0,16.28328888888889,-5.034247427860681,-2.9848082771216022
74,"Roundtree, Jim",3B,R,R,20,54,32,53,57,49,55,57,16,65,60,67,91,70,24,88,55,41,68,72,100,0.2573756666666666,0.3228699999999998,0.3324350000000001,473.9541666666667,980.1977106072009,0.9610194239899663,74.55336978226677,61.00155943761756,-21.17734817965497,-5.463016881418386,-6.312735099897062,-3.192764090406392,-0.02142442766529394,0.6553049999999999,0.0,15.798472222222223,1.6807230977489727,-1.2451496727096094
59,"Ryal, Luther",RF,S,L,21,60,31,12,55,78,69,68,37,67,77,45,75,54,3,98,85,49,58,44,79,0.25635849999999993,0.3308925,0.3340347142857143,560.972,1056.255288477987,0.9378974375716091,75.92192757124968,60.3018515126491,-27.949959119943106,-5.420731805274134,1.5948774087435664,2.5392378901383155,-0.016827019232809815,0.6649272142857143,0.0,18.699066666666667,-5.433411977767423,-1.770452097278054
264,"Ryu, Hideo",RF,S,R,20,12,57,10,11,48,38,12,19,50,65,48,71,54,17,92,70,46,63,74,76,0.18813000000000002,0.30654599999999993,0.39933300000000005,504.935,918.9121750500053,0.952258927520325,75.91278704245794,52.345111500026334,-24.04159945712594,-2.540786591484567,0.6361147929093486,-0.7000095017191014,-0.08474919423009264,0.7058789999999999,0.0,16.831166666666665,-4.726914480709904,-1.5298009929668366
142,"Sanchez, Tomas",3B,R,R,22,29,18,37,30,50,76,31,48,58,62,81,73,80,8,88,68,74,82,82,76,0.23602166666666663,0.30844800000000006,0.2813,507.005,941.6353357844055,0.963559170198953,57.32095636115612,58.78673752284986,-33.25586269503186,2.869423945575594,-0.16648303889051405,2.1424285499984244,-0.0192630406295031,0.589748,0.0,16.900166666666667,1.6146010558717516,-0.9806077360517438
440,"Santiago, Wilfredo",DH,R,R,22,63,61,39,52,59,61,52,24,64,69,68,29,42,0,77,100,60,79,81,34,0.27737000000000006,0.33391166666666655,0.4283933333333335,518.4371904761905,1007.7359426803887,0.6771584656558135,88.86796463855418,79.75498464685073,-9.17377722607473,-1.00482888953523,1.7195586610708524,3.8324379719785657,-0.002380554145078485,0.762305,0.0,17.281239682539685,-13.82353830837296,-0.29112778987519766
138,"Satou, David",1B,S,L,21,54,39,43,75,70,16,36,47,58,34,33,49,39,17,81,75,44,51,0,79,0.278626,0.35586999999999996,0.38769333333333333,511.745,971.7235507592559,0.7380901831139463,91.653665967458,83.8761574209807,-4.776519574407573,-6.010947637790284,-0.3020266878401242,0.43841605385158444,0.08551335217672637,0.7435633333333334,0.0,17.05816666666667,-8.330963226674005,-0.1634655959174931
62,"Schmidt, Nicholas",2B,R,R,18,49,27,45,39,40,74,77,50,64,95,75,71,52,0,84,82,94,75,94,74,0.2468066666666667,0.3127566666666668,0.36840999999999996,539.83,973.5572582185268,0.9628833642905421,68.7375514457805,69.4337988389082,-31.738775629486216,7.078195269763065,3.0269014283967515,8.082179186706524,-0.023039102920257577,0.6811666666666667,0.0,17.994333333333334,1.669336862514621,0.31096343613250643
87,"Segura, Vinnie",LF,L,L,18,29,49,29,34,43,63,69,40,62,85,76,46,62,16,96,81,64,56,91,54,0.22857499999999997,0.29629000000000005,0.3463024999999999,505.4925,1038.0373298861086,0.9660793963265794,58.16904676761251,56.21356242386944,-33.34795716039342,-0.8753499548378652,0.7823298182629713,2.4999486648152462,-0.028693227668151605,0.6425924999999999,0.0,16.84975,-5.339698199002616,-2.037293748061887
458,"Selby, Logan",DH,L,R,21,27,17,27,12,31,17,56,50,33,0,36,71,45,54,91,21,0,68,31,52,0.20391800000000007,0.2770600000000001,0.26315,521.45,811.3592368736863,0.6304806714109348,25.94770627229679,28.926400758501842,-90.12089763177792,-1.9998988719297308,-2.881977148180144,-4.651732036775875,-4.0288042416617635,0.5402100000000001,0.0,17.381666666666668,-11.12975633571586,-9.123548796222412
89,"Sellers, Doc",LF,R,R,21,74,10,55,39,34,68,78,40,63,62,64,50,41,0,100,63,86,83,47,96,0.26304666666666676,0.31574,0.3043089999999999,476.10333333333335,1067.9271480925381,0.9339161111563868,63.13854995664603,61.50412351789636,-40.049513221656184,5.070458778870586,-3.3303228176157234,-9.797487196831135,-0.5354617336780699,0.6200489999999999,0.0,15.870111111111111,-5.493452407883427,-3.4671549616243422
284,"Seratelli, Hack",1B,S,R,21,54,22,28,24,12,63,68,69,49,81,58,34,50,2,76,96,82,48,22,47,0.23560999999999996,0.2639766666666666,0.3206549999999997,514.055,844.9967556986958,0.9423833480953272,39.4604105404283,45.79049072104726,-76.56892420786667,4.761273335744515,0.6386862470568214,1.0211014721503286,-0.029693462651513274,0.5846316666666662,0.0,17.135166666666667,-7.244485216895541,-6.137678174556078
464,"Sexton, Beck",DH,R,R,18,4,43,14,15,84,36,6,68,44,22,36,24,31,4,80,100,45,67,66,90,0.2089499999999999,0.3028850000000001,0.38141666666666674,482.92,881.3130189366639,0.14930442651016415,62.935916216555526,47.10602814543873,-64.19885546219822,-4.509237531549278,-9.418161156970795,-3.4792889474173956,-0.14485930009207876,0.6843016666666668,0.0,16.097333333333335,-12.089341823548201,-6.871782449138044
478,"Sheets, Stephen",DH,R,R,21,22,42,16,24,69,30,15,50,43,50,37,29,31,11,69,86,38,91,85,82,0.22222285714285708,0.3321700000000003,0.3786650000000001,535.4875,788.3133874870837,0.25960003825858013,66.87619838207085,49.45731685455185,-46.3193766639002,-4.225013187662474,-1.284593906533396,-1.6390137002193177,-0.060728623877586284,0.7108350000000003,0.0,17.84958333333333,-10.813626714500462,-4.550399050127626
484,"Sheffield, Alan",DH,L,L,20,21,11,8,31,58,65,57,46,43,79,61,31,35,4,66,93,67,100,79,43,0.21551499999999993,0.32912000000000013,0.27175,521.63,776.6693388205022,0.33136298323819807,55.016468472831136,41.30568580515479,-72.01286757547626,0.5079053749737813,0.7985901286912876,3.933878828936821,-0.024351903082325235,0.6008700000000001,0.0,17.387666666666664,-10.653900395342966,-6.1317768501150285
247,"Sheldon, Courtney",LF,L,L,18,42,0,11,27,66,84,73,53,49,69,78,40,57,1,64,100,82,63,42,15,0.22927150000000016,0.32538999999999985,0.28304083333333346,492.05666666666673,795.044540617615,0.930862609137399,62.65801984351825,55.1984438259429,-37.26216210776956,6.606348137509865,1.1790432426402209,4.792761002837594,-0.022594002418318018,0.6084308333333333,0.0,16.40188888888889,-4.089735291242875,-1.365791507816193
438,"Sherfy, Winston",DH,L,L,22,17,100,28,67,96,55,6,53,64,45,39,14,20,21,73,100,63,75,52,60,0.24880400000000008,0.34435499999999997,0.5173549999999998,500.1583333333333,994.5562970526516,0.634932019347755,126.50881603718607,114.5223594236217,14.919438414508647,-0.3475697006195608,1.9011025676430453,6.133054246319031,-0.03751341276460948,0.8617099999999998,0.0,16.671944444444446,-13.642747559021284,2.3921555644458024
219,"Sherman, Drew",LF,S,R,18,31,46,17,9,57,67,10,26,51,63,55,60,50,0,85,60,60,57,36,51,0.2124814285714286,0.3092346666666667,0.35484916666666655,505.9556666666667,881.8092257268727,0.9556337083548775,69.73003992575974,57.36448423580002,-54.808176678651954,-1.6210382930116731,-1.1193876053699054,-0.8874983574156566,-0.037862743356802904,0.6640838333333332,0.0,16.865188888888888,-4.536055687895436,-4.534286117804404
92,"Sherrill, Cecil",LF,L,L,21,31,46,56,62,67,70,46,26,63,45,62,52,60,6,87,46,77,21,17,23,0.24697333333333338,0.3175833333333333,0.36523066666666665,502.60583333333335,993.6001149378717,0.9668721978000334,78.66637570171407,82.56531518515041,-21.842111216007762,3.989989895130501,0.22065618252103378,1.1927807995654867,-0.0266542799681178,0.6828139999999999,0.0,16.75352777777778,-5.111111702355307,-0.5056544673952728
466,"Sierra, Ruben",DH,L,L,18,7,59,21,7,69,14,8,17,45,31,38,41,27,30,87,79,43,80,74,65,0.19712999999999986,0.32934499999999994,0.47532999999999986,473.355,918.2813490498811,0.4528975175824239,84.2385304017049,61.06279684686751,-22.908715569428587,-3.8984887813939566,-4.949465935706097,-5.2542777805008365,0.057697147435694866,0.8046749999999998,0.0,15.7785,-12.596451975992881,-2.9107504068906414
107,"Silvestri, P.T.",2B,R,R,21,33,86,45,39,56,45,17,57,61,66,69,49,54,20,83,78,15,77,66,59,0.24965,0.3249099999999999,0.45092166666666667,483.17666666666673,990.0087692961097,0.9705341303211179,92.07043304299135,93.3655366072434,-8.5793637098866,-4.015239375299113,1.3918806647963171,3.452347851640065,-0.011744888983362208,0.7758316666666666,0.0,16.10588888888889,1.6975459007134939,0.8729579611311795
324,"Simms, Vince",LF,R,R,21,4,0,17,24,41,53,55,41,47,68,71,66,51,17,100,88,62,61,52,78,0.20471999999999987,0.28518000000000004,0.23446000000000006,500.48,996.5419965852052,0.9604989731541779,33.857433219688915,31.2881843644531,-79.23044101209804,-1.4351427748033942,-11.110458684454242,-15.954255136669275,-0.8966093621606754,0.5196400000000001,0.0,16.68266666666667,-5.126244838401261,-8.573518961680143
487,"Sirotka, Elvis",DH,R,R,20,46,43,20,43,79,50,28,62,28,19,29,49,59,70,18,96,24,76,46,87,0.25767999999999996,0.33599499999999993,0.3715933333333335,393.2024444444444,420.9418683666736,0.9776637606438883,65.26894477219544,62.48720737359019,-20.474413124834474,-4.877291661316892,-0.21037359634467484,-8.505090416712541,-2.737428167141973,0.7075883333333335,0.0,13.106748148148146,-5.7742368774578,-2.6733754533125693
30,"Sitton, Brett",1B,R,R,18,92,26,72,48,37,62,96,19,69,71,62,36,55,0,83,97,100,43,34,30,0.27178499999999994,0.33084733333333355,0.37374999999999986,549.6683333333334,1012.4641299694777,0.8909753766322857,73.58534624182381,73.42693305028745,-40.41502499055786,5.5046225221841825,1.7909934753135623,3.754756802883767,0.00510482257389501,0.7045973333333334,0.0,18.32227777777778,-8.680248027859033,-2.1683515697446953
10,"Slaughter, Willis",RF,L,L,18,84,39,62,40,76,73,85,49,77,76,63,80,59,22,80,66,99,85,48,70,0.2640450000000001,0.3357299999999999,0.37476433333333325,532.4733333333332,969.3648699447513,0.9661866324803986,81.1433513942205,80.18944219304666,-21.89286570545497,6.571790721154246,1.0991599398566245,2.749196287959534,-0.017971444957310016,0.7104943333333331,0.0,17.74911111111111,-4.986444804242549,0.01922943202102239
485,"Snyder, Kelvin",DH,R,R,18,18,61,51,22,40,63,0,58,48,56,28,57,59,0,79,77,35,70,100,23,0.22675199999999993,0.30028333333333324,0.4453250000000001,520.3733333333333,807.937576605007,0.8293492509066867,74.30552817877305,65.10978474366652,-15.738293190453904,-3.0563691157943014,-0.5470526141384688,-2.8042789585166603,-0.21562307795926378,0.7456083333333333,0.0,17.345777777777776,-11.082819980864295,-1.545709654601845
167,"Sparks, Pep",LF,L,L,21,57,0,34,18,42,88,87,54,56,88,82,44,53,17,75,89,89,100,38,49,0.22945000000000004,0.2933658333333332,0.26265000000000005,508.219,856.5415929928422,0.9678081122410747,31.263840199593037,52.62019183899633,-76.8600998647135,8.098732615209315,2.398493549878722,3.518931282547437,-0.02875073730745161,0.5560158333333333,0.0,16.94063333333333,-4.406078153255361,-5.312413147592937
73,"Spence, Bret",SS,R,R,20,29,31,63,64,62,52,32,40,65,79,79,100,86,24,82,77,32,47,53,86,0.2532633333333332,0.3156650952380955,0.3205000000000001,471.88452380952384,959.7521462291479,0.9738459252926777,72.79976502257954,70.0519785749607,-22.303914627469698,-4.98061332346023,1.9930964268595934,4.231564897749681,-0.0036402635503974433,0.6361650952380956,0.0,15.729484126984127,4.936996636981213,-0.24053290893985324
290,"Spring, Ernie",1B,R,R,21,37,7,20,21,21,78,76,47,49,77,68,39,46,1,100,75,82,61,84,40,0.2297066666666667,0.2696083333333332,0.27244,511.12,993.2038858439773,0.9490563864267905,23.93012955652952,36.88886178196643,-92.78243126257522,3.8521012569267956,-1.085639025371954,0.02379539273859413,-0.5220439549032194,0.5420483333333332,0.0,17.037333333333333,-8.515122478086225,-8.101914400946313
218,"Stearns, Theodis",RF,R,R,18,28,55,39,17,49,47,17,50,51,63,61,65,55,3,90,43,29,54,27,27,0.2206033333333334,0.3170033333333335,0.42051999999999995,487.1646666666667,922.418661609292,0.9574100681387018,80.42296714734694,64.3527752248204,-15.882776766242989,-3.866186596576863,-0.8450025545500762,2.6456605439848775,0.015337398314832896,0.7375233333333335,0.0,16.238822222222222,-4.744951963010761,-0.5653732010355883
31,"Stein, Chase",SS,R,R,19,64,50,51,40,40,71,61,64,71,76,83,73,78,20,86,79,63,62,84,81,0.2503294444444444,0.3035258333333333,0.3703880000000001,513.89,1008.282505966723,0.9717433147090169,68.22984941111439,64.51344434510173,-26.813107993514055,-1.3153092822332737,2.231694196842313,3.3654464323596534,0.004011726959089705,0.6739138333333334,0.0,17.129666666666665,5.186638405178616,-0.24659878595883705
482,"Stevens, Bobby Ray",DH,S,R,22,22,31,19,21,45,65,37,19,49,59,31,50,41,7,100,63,59,51,57,100,0.23407499999999992,0.3044350000000001,0.3488300000000001,527.93,939.4984903372824,0.8458763569436397,56.230241259176765,46.67024614486722,-72.80289031959047,-2.029753150152431,-0.8128901110879997,-3.9569411894473747,-0.9075426872064544,0.6532650000000002,0.0,17.597666666666665,-12.887496438097152,-7.4664442833221365
162,"Stone, Glen",3B,R,R,19,21,72,34,30,58,24,19,0,56,69,56,77,61,20,85,49,41,47,36,41,0.21012999999999998,0.31361583333333337,0.4461879761904762,479.6091666666666,919.471196833998,0.9629908921723929,85.48289859498684,83.70594350633586,-10.745644456878622,-3.813956066068044,-0.3943484392898407,0.1761278047281051,0.05387941675991046,0.7598038095238095,0.0,15.98697222222222,1.5765967023902572,0.3205210424939545
486,"Sutton, Courtney",DH,R,R,18,62,7,28,7,0,62,70,17,41,39,26,43,45,12,81,79,72,84,59,59,0.23273500000000003,0.26371999999999995,0.2605400000000001,480.815,772.2693313844502,0.8442061156677318,17.598140668235978,37.334322206340794,-98.41226769182042,1.699340260153297,-5.103112002892406,-7.590226742677638,0.5704566505268576,0.5242600000000001,0.0,16.027166666666666,-10.593543640390264,-9.965033488845965
283,"Swann, Rio",C,R,R,18,56,46,52,17,53,52,14,0,47,22,32,72,64,62,52,96,18,60,19,80,0.2513990000000001,0.3391033333333333,0.3435499999999997,380.3066666666666,643.6556213255972,1.012557172808001,74.0533674758817,67.97315311548685,-27.439826742400033,-4.457337427561994,-0.49904087570292893,-0.5197787043756379,-0.637149782508053,0.682653333333333,0.5549879815759268,12.676888888888886,3.3109857064073926,-1.5999442895301288
94,"Swauger, Ross",RF,L,L,18,44,74,36,26,56,37,0,18,61,78,53,65,68,5,88,87,31,39,50,64,0.244265,0.3120299999999999,0.40804433333333323,468.355,972.2450788766146,0.9556961285469927,84.43462049545822,74.767382202895,-14.129542548835193,-5.2977446880781205,0.2834148923184803,1.4025657984460154,0.038286933149620034,0.7200743333333331,0.0,15.611833333333333,-5.001260693809746,-0.7472700660642771
460,"Swift, Justin",DH,R,R,19,12,7,34,0,33,59,61,40,40,4,39,67,67,61,100,66,29,60,49,78,0.17531000000000002,0.2558100000000001,0.19205000000000003,487.76928571428573,868.7927657179534,0.8686702223480748,7.81174440148244,15.733618751327144,-93.3945597606693,-2.406162075116872,-2.9169215585524797,-1.9490881842614132,-1.3112094887912715,0.44786000000000015,0.0,16.25897619047619,-11.917596237557662,-9.414610577706302
373,"Thompson, Bono",LF,R,R,20,29,1,22,2,23,93,85,76,43,67,54,53,51,0,81,65,86,69,9,38,0.19103000000000006,0.23798499999999984,0.2268024999999999,492.3445,771.7401531878859,0.9556337083548775,4.647609876953615,33.238853028250276,-104.40324710181741,9.175160674042745,-3.6059728213871765,-5.929800106797163,-0.03786274335680303,0.46478749999999974,0.0,16.411483333333333,-3.969856755081718,-8.941688012517364
318,"Thompson, Scott",C,R,R,20,21,34,32,22,44,48,68,58,47,10,44,76,82,74,78,35,46,50,9,39,0.2031583333333334,0.29032499999999983,0.33658166666666667,469.17800000000005,748.8138071913272,0.9768774074253229,52.32639963933475,51.031063866753286,-45.83903265955062,-3.382108407707459,-0.6836372440594453,0.4200362673042543,0.8218715737588898,0.6269066666666665,3.4116041337771215,15.63926666666667,3.851922876498597,-2.6102838220084243
143,"Tice, Keith",1B,R,R,22,24,65,36,45,92,33,12,21,58,52,39,80,58,31,84,62,0,54,31,73,0.25313099999999994,0.3318099999999999,0.4623041666666667,470.2466666666667,916.74951858446,0.9414586122516677,95.89379971996732,86.00907419509628,-5.667773083886845,-3.897035796342391,0.3997435343785465,1.6243588456194806,-0.031431997892569605,0.7941141666666666,0.0,15.67488888888889,-7.859649507754287,-0.012619948133177112
265,"Tomberlin, Benj",LF,S,R,20,6,68,24,31,30,23,7,60,50,45,60,53,75,17,83,76,69,56,72,47,0.21580928571428568,0.27507499999999985,0.46023190476190445,486.9157142857143,913.2886323183775,0.968821238835663,74.10321880543235,82.1919082850245,-16.42932913955767,-1.4114588501435055,-7.205061389979008,-5.397094004157741,0.05981752439473131,0.7353069047619043,0.0,16.23052380952381,-4.697986791761201,-1.179778576178405
181,"Toregas, Sammy",2B,R,R,22,54,18,51,34,13,52,47,51,55,67,74,61,73,4,93,75,45,97,51,96,0.2465640476190477,0.27512000000000003,0.2963633333333334,493.4533333333334,976.4656847715378,0.9575373164757746,57.354948087776094,46.77112683468341,-35.84990061683048,-7.327886117891216,-0.6493248619931344,0.7758449796957991,0.7495887978036411,0.5714833333333335,0.0,16.448444444444444,1.6743238764944062,-2.447091369229211
198,"Torres, Dan",2B,S,R,18,22,48,39,29,23,46,14,21,52,69,69,64,62,36,94,76,27,87,86,50,0.21759933333333326,0.2702233333333334,0.36437333333333327,479.15666666666664,975.4661999940872,0.967432813586716,46.34590448935683,48.346427658619945,-34.792936330202835,-2.2448736976732357,0.18050127348952152,0.15741220972473946,0.024384407297867776,0.6345966666666667,0.0,15.971888888888888,1.6726100822943881,-1.9387810781768344
437,"Treadway, Matthew",DH,L,L,18,79,49,38,68,65,86,35,76,63,30,47,34,38,0,79,76,39,74,34,70,0.28934999999999994,0.35118000000000005,0.4627400000000001,529.175,984.909045914188,0.7095105429328715,97.0883042165146,83.68448823502769,-6.18875684772768,-5.2605530184153295,0.5563209706821276,2.4926487289199613,0.0014645677282504553,0.8139200000000002,0.0,17.639166666666664,-13.510412152457999,-0.4866034117963902
109,"Turley, Darrel",SS,R,R,18,10,27,43,24,56,49,88,53,59,92,74,97,81,0,85,71,83,89,63,70,0.21023749999999994,0.3065610000000001,0.32167000000000007,517.5133333333333,903.6279087364674,0.9700216907844089,60.125605869363206,55.53851458385282,-36.083866849717396,1.9650274916108055,1.0349980027409305,3.628243145291368,0.03442002239298022,0.6282310000000002,0.0,17.250444444444444,4.648291711607342,-0.8659712674160727
234,"Uggla, Royce",SS,L,R,19,18,7,7,7,57,82,93,51,52,90,73,100,80,11,86,78,51,85,30,56,0.17457000000000003,0.2984200000000001,0.22303000000000003,452.32916666666665,841.374397367239,0.9719090230584563,22.137145469227615,22.86891190484828,-83.41427479908454,-2.544530597571254,1.431476676129931,3.1198184698486093,-0.01582446322626295,0.5214500000000001,0.0,15.077638888888888,4.328057599625716,-6.3934243055994076
285,"Unamuno, Raphael",LF,L,R,22,48,33,25,34,34,51,56,25,49,79,67,43,57,0,81,41,44,55,37,51,0.24092333333333346,0.28695249999999994,0.36542999999999987,475.2786666666666,859.7999461311847,0.929507725123507,63.16649095479047,56.51949890038904,-33.99831029945395,-6.151180460393485,-2.0828303592766693,-0.47005068438232395,-0.03780523371750282,0.6523824999999999,0.0,15.84262222222222,-4.422839229069879,-2.9430358114617623
183,"Unroe, Corky",SS,R,R,21,38,0,18,7,44,87,48,37,55,70,87,94,92,0,90,83,66,53,44,55,0.22200999999999996,0.28246000000000004,0.23994,526.7416666666667,913.2171679139137,0.973507013686663,31.399949860358852,37.81767021265052,-67.79507593474295,1.006576360382123,2.6269891817780815,4.697572527025205,-0.020165787812089258,0.5224,0.0,17.558055555555555,4.6976191765119015,-4.014984381424687
236,"Uribe, Tony",RF,R,R,18,67,0,35,0,37,49,88,29,50,63,43,69,60,7,75,90,82,68,23,76,0.23503133333333337,0.28757,0.23466749999999997,500.03066666666666,774.3062671627849,0.9239858183723001,30.960064921046698,45.6090963858101,-77.29193080755027,1.8010280974009052,-0.06954320441526587,0.4905389609864589,0.044394754415106236,0.5222374999999999,0.0,16.66768888888889,-3.9830569298497163,-6.280785869617813
325,"Valentin, Matt",RF,R,R,20,36,34,13,25,29,56,11,42,47,70,43,56,63,0,81,91,53,43,16,28,0.22699249999999996,0.2714333333333333,0.34288666666666673,504.39583333333337,839.1920924782753,0.926599647207867,50.13438131460505,50.58121811929718,-41.162811609151724,-2.3760487362300013,-2.357595493519595,-0.8122566419648889,-0.024351903082325547,0.61432,0.0,16.813194444444445,-4.316831751431458,-3.210632129392839
110,"Wade, Bob",2B,R,R,18,42,48,52,26,32,38,58,52,59,81,67,82,71,11,84,47,62,88,75,90,0.23471266666666668,0.2705099999999999,0.37470000000000003,478.31,897.8663877770305,0.9611659600577669,66.51902123123138,60.99974144301862,-27.68709475613085,-3.3735507153062434,-1.5862506777224274,-0.9881715673740114,0.014145056412809859,0.64521,0.0,15.943666666666667,1.5395514193707658,-1.4680628062463015
56,"Wagner, Haywood",1B,R,R,22,54,86,37,65,53,27,29,16,67,49,62,35,64,11,87,84,41,47,100,86,0.2598683333333334,0.33799000000000007,0.4645320000000001,497.25700000000006,1075.7429140768945,0.9289271330401586,104.44633468716178,92.15231560798554,-0.6158013602233522,-5.68066639401331,0.6461576746725034,1.5596321728120575,-0.07774748877384297,0.8025220000000002,0.0,16.575233333333333,-9.222761609026874,0.2636292643020468
106,"Walker, Harpo",LF,R,R,21,54,26,45,29,54,72,93,76,61,83,73,42,55,4,82,74,62,53,49,84,0.24111666666666673,0.31970666666666675,0.35053999999999985,505.245,923.5696402639151,0.9594610596752808,67.48750361468565,59.37578783783981,-37.82227428151666,-1.5801923022097022,-0.100980422078395,1.457619614658904,-0.020765270924717107,0.6702466666666667,0.0,16.8415,-4.750872635102445,-2.6058398496670176
465,"Walker, Johnny",DH,S,R,22,52,42,14,29,67,49,87,37,48,40,24,12,18,15,74,100,24,68,28,79,0.24587666666666672,0.3674933333333332,0.3647599999999999,522.9913333333333,843.500539785251,0.7627100069837633,72.08814649434677,56.10466563556598,-42.99067541017092,-7.087191839231216,-1.8704586413446733,-2.5458956745982766,-0.2879383220596557,0.7322533333333332,0.0,17.433044444444445,-11.570652123254472,-4.713065983325918
301,"Walton, Jake",C,R,R,21,13,11,17,27,52,29,68,24,48,70,70,71,72,40,82,79,57,38,16,25,0.20477999999999988,0.31447499999999995,0.25757249999999987,464.1266666666667,858.2970874067396,0.9608482489110383,54.44264081056452,36.03960614269077,-50.09825701305123,-2.340758229443567,-1.1526447403131312,2.7311592706243815,0.2831884350844635,0.5720474999999998,-5.072247043124957,15.470888888888892,4.415108474314504,-3.516967536365522
473,"West, David",DH,R,R,20,23,2,33,18,14,58,60,27,40,50,50,38,27,2,98,83,71,84,50,42,0.20898000000000005,0.25102999999999986,0.22974000000000008,512.7766666666668,960.8160095065832,0.4105869191927744,8.638982917935687,23.24701000312108,-111.02838847567087,0.7876528775159902,-4.845691335678133,-3.0353593279730102,0.3297349359070381,0.4807699999999999,0.0,17.092555555555556,-13.179917825879055,-11.022713476677612
129,"Whitaker, Jonathan",SS,R,R,18,32,43,31,43,40,58,66,8,57,91,91,100,91,19,63,76,54,76,50,72,0.21956166666666665,0.2759799999999999,0.3155196666666667,437.9174999999999,803.3639343716204,0.977889429405316,53.87921857014658,51.2723424319865,-36.913065384025295,-2.879850836283437,6.460230176104078,12.367709423365715,-0.009142415494874424,0.5914996666666665,0.0,14.597249999999997,4.132530526602986,-0.8764096782653986
152,"Whitehill, Daryle",1B,R,R,21,20,16,66,50,60,63,77,56,57,60,77,53,33,0,82,45,77,83,20,95,0.2646466666666666,0.33677000000000024,0.29181949999999995,527.6333333333333,950.2954748664051,0.6677758229333594,62.846295962759676,61.88787043754526,-42.58994370191252,2.5396031024206653,0.1519576125666441,1.5326843506659293,-0.02841218063212508,0.6285895000000001,0.0,17.587777777777777,-8.147252013600866,-2.930676171662338
100,"Wight, Matt",LF,L,R,18,71,53,60,62,11,65,61,42,60,51,60,61,62,14,72,73,55,41,41,66,0.2542491666666668,0.28637283333333363,0.40286499999999975,475.9073333333334,901.0773844234645,0.9576846922383363,80.58738647436007,80.81638734867603,-17.83708254937227,-3.7696268814893723,1.1131458476142084,2.743271911075534,-0.07331131134387897,0.6892378333333333,0.0,15.86357777777778,-4.6351717305733775,-0.7695327714129256
361,"Wilkins, Mack",LF,R,R,21,18,0,13,15,8,48,92,48,44,85,82,60,40,0,93,96,80,41,48,73,0.195787,0.24437666666666658,0.23520000000000008,528.405,968.8468476142734,0.8447732718820681,7.46264793303069,24.829549725849823,-105.65555168343931,1.5549375243048735,-5.95279234108935,-13.078302535879498,-0.08341808757861394,0.47957666666666665,0.0,17.6135,-4.9837800803203365,-10.537485461905186
133,"Wilkins, Tony",2B,R,R,19,17,33,52,44,70,71,45,47,59,68,80,46,53,5,86,69,68,59,9,0,0.25518933333333343,0.32377500000000015,0.36070199999999986,521.5,989.2379549853504,0.957921081200862,76.16932110407188,70.20510446710273,-28.73491738082847,-0.014531956414887191,1.0738738565529922,2.9272060198769347,-0.01754227391876662,0.684477,0.0,17.383333333333333,1.6962242026497776,-0.6795934888739783
187,"Williams, Dante",RF,R,R,18,65,36,33,12,3,100,67,33,53,64,41,67,82,0,78,82,77,57,59,37,0.23715142857142874,0.25844833333333317,0.34572,507.4091666666667,780.6479806303978,0.9220076353355278,43.61443589510891,61.52603763153495,-51.545780109867195,5.833013440694997,-3.8718880509479345,0.6390308709509407,0.27181109522672675,0.6041683333333332,0.0,16.91363888888889,-4.015678912707808,-3.242987802946559
197,"Willoughby, Stephen",LF,R,R,22,41,63,43,53,51,74,37,48,54,66,70,51,49,17,65,59,18,97,62,58,0.25497666666666663,0.3143890952380952,0.438503333333333,483.02933333333334,833.7608807198703,0.949002368302712,94.3879326044378,89.42153062098595,-9.363324238443598,-4.884540910734157,0.09056590905074838,1.2546124923625679,-0.02133721909511123,0.7528924285714282,0.0,16.10097777777778,-4.288893419340896,-0.11904963554116087
433,"Withers, Derrek",DH,R,R,21,56,31,79,38,42,41,10,55,55,0,41,75,55,32,86,64,28,78,59,84,0.27022988095238093,0.3212350000000002,0.3728841666666669,445.431,932.2346693519503,0.7846941597639837,74.54031017999723,65.75969777818514,-24.762170132663005,-5.49640477706596,-0.049893621542580015,1.0578691708112604,-1.081068417630287,0.6941191666666671,0.0,14.8477,-12.787855546665984,-2.735520119155014
