Player,Lvl,Frn,Pos,%,Age,Durability,Health,Contact,Power,LH,RH,BattingEye,BaseRunning,Speed,Range,Glove,ArmStrength,ArmAccuracy,PitchCalling,$,team,teamid,xAVG,xOBP,xSLG,xPA,xInn,xFld%,xOPS+,xwRC+,xBtR,xBsR,xFRAA,xFR,xcFR,xOPS,pcR,RLR,pos_adj,xWAR
Sting Newman,HiA,OTT,SS,100,23,87,79,33,46,3,22,50,52,53,63,56,69,56,0,$27K  26250,Ottawa Otters,6868,0.2167331428571429,0.30134600000000006,0.34486950000000016,500.7,928.0730503797531,0.9705245656678325,80.25430234548165,74.06805278355459,-5.2988379529915,-4.399758165726827,-0.5602659534702022,-1.0636502248165296,0.006091358882542278,0.6462155000000003,0.0,16.69,4.77403832499873,1.0786307393957357
Stryker Nixon,LoA,OTT,LF,100,24,86,75,44,37,46,42,44,71,71,57,41,45,45,0,$27K  26250,Ottawa Otters,6868,0.259962,0.3141029166666667,0.34415190476190477,526.7266666666667,923.2379262447357,0.8743292956755202,72.944443708148,85.8281135545302,-16.38635703925836,1.753122721296215,-0.014241410773810356,0.11587626357419209,-0.02228270015081019,0.6582548214285715,0.0,17.557555555555556,-4.749166287267159,-0.1722465049355829
Terry Norton,RL,OTT,2B,100,22,75,87,26,52,23,18,39,39,38,54,40,40,43,6,$8K  7650,Ottawa Otters,6868,0.20632749999999994,0.2656033333333332,0.41838285714285717,488.645,812.2411031723022,0.8659971161115632,70.82782865712281,81.01760866186238,-7.581574944533411,-3.9159328784570477,-1.0699001362594165,-1.992005813621547,-0.014781700667212867,0.6839861904761904,0.0,16.288166666666665,1.3927316583887215,0.422448536975696
Tony Rivera,LoA,OTT,RF,100,22,95,69,31,32,14,30,26,71,65,54,37,59,44,5,$27K  26250,Ottawa Otters,6868,0.22855476190476193,0.287978,0.347475,472.9795238095238,925.3523904085159,0.8108661455239269,71.63808380673206,78.5246045755007,-22.91004531580084,-0.2661972202520418,-7.079966450741,-2.477992489161437,-0.027367373986186175,0.635453,0.0,15.765984126984128,-4.760043160537633,-1.476397623768206
Trent Klingenbeck,AAA,OTT,1B,100,26,89,92,29,56,31,30,63,29,30,57,33,59,52,5,$55K  54500,Ottawa Otters,6868,0.2326328571428571,0.31696500000000016,0.43325599999999964,455.46,944.9685418605804,0.8004847560259084,104.62986442026907,90.26665647306949,7.931854011161858,-3.2818247599207138,0.09466074695141531,-0.08092833947149389,-0.017343171181067395,0.7502209999999998,0.0,15.182,-8.101582149010463,1.1741518671306324
Trent McGehee,HiA,OTT,CF,100,23,79,91,78,22,51,15,18,67,96,88,67,63,53,20,$27K  26250,Ottawa Otters,6868,0.2367316666666668,0.28355000000000014,0.29755333333333334,484.6306666666667,904.6999497413635,0.9636502752445665,56.20276534958103,67.69510423689599,-38.09328354113217,4.394935919348469,3.450463855429973,5.044755659961578,-0.001259980324848271,0.5811033333333335,0.0,16.154355555555554,1.5512687752766863,-1.1034427169906458
Yasmani Martinez,AAA,OTT,C,100,27,72,96,45,28,60,33,9,48,76,2,25,65,64,53,$64K  64000,Ottawa Otters,6868,0.2545770000000001,0.2656833333333334,0.3536750000000002,436.485,777.1796209812164,0.8103301059942409,62.58228218740921,69.75478967794439,-29.081596193813965,0.7055067044102266,-1.4338624707954246,-3.472109301741155,-0.1113242050801568,0.6193583333333336,-1.4829224679253672,14.5495,3.9978375564877386,-1.4900535885768516
Adam Kendall,HiA,RIC,2B,100,24,87,100,24,92,47,37,31,44,43,64,62,67,63,12,$27K  26250,Richmond Rappahannock,6857,0.23787138095238083,0.26547116666666676,0.46930383333333336,566.3217857142857,1018.1541129350662,0.9749711885399273,92.17008453712205,85.35111867005831,-11.951273521046858,-3.159660820897392,-1.3826548570896744,0.601182709861916,0.019231641374684173,0.7347750000000002,0.0,18.87739285714286,1.7458060921383165,0.6161727130772603
Al Perez,LoA,RIC,C,100,21,61,32,12,22,26,7,31,48,18,10,28,65,60,67,$27K  26250,Richmond Rappahannock,6857,0.22403999999999985,0.27879000000000004,0.3079399999999999,438.5679166666667,553.190361559391,0.8078083055934507,60.25829842414227,54.832537826310144,-30.83219751505511,-3.826218215060235,-3.4234237147012108,-10.893611372877526,-2.6742247086744,0.58673,1.3283834799748375,14.618930555555556,2.845629431889872,-2.69704085235283
Al Purcell,AA,RIC,SS,100,23,89,91,42,51,35,44,47,71,74,87,75,96,82,6,$38K  37500,Richmond Rappahannock,6857,0.23105966666666666,0.3003458080808082,0.35843999999999987,544.4169999999999,1029.2707656621933,0.9664401675921226,70.816859936155,72.46388817750933,-28.131407791586785,1.7075745722913316,0.8086905545228326,1.2972491377270516,0.0019238498022117376,0.658785808080808,0.0,18.14723333333333,5.294602704023628,-0.16980530286617831
Alex Rodgers,HiA,RIC,2B,100,24,84,70,40,26,31,21,45,75,41,62,64,67,71,0,$27K  26250,Richmond Rappahannock,6857,0.23501000000000002,0.29388916666666676,0.33644933333333343,480.4975,873.5790981054306,0.9639829314163432,71.72699437012253,57.53757684112046,-23.19451840483531,-4.122296259594311,-0.4808947413949374,-0.588407319629394,0.0007585437423504099,0.6303385000000001,0.0,16.016583333333333,1.4979065468200115,-1.0472790978848476
Alving Alarcon,ML,RIC,LF,100,22,89,87,80,94,78,66,56,61,64,81,80,79,77,0,$360K  360000,Richmond Rappahannock,6857,0.27535450000000006,0.32853033333333337,0.5383335000000001,654.4641666666668,1157.917964220047,0.9788913011319635,115.10521097960886,107.36123628219048,11.327875920772676,-2.5308535772978495,2.0465175156465647,4.227677677620735,0.027555062771304952,0.8668638333333335,0.0,21.815472222222226,-5.956368128703946,2.911190858752415
Amos Wengert,ML,RIC,1B,100,26,80,82,66,84,75,55,67,43,7,43,42,47,28,16,$343K  343000,Richmond Rappahannock,6857,0.26425233333333314,0.3317633333333334,0.4583637619047618,513.855,992.3192894458771,0.7245138757511026,112.08965423384862,94.13826768408144,0.3641123321542717,-5.681455032930508,0.6025973783874928,1.1456040435113404,-0.15575637385575214,0.7901270952380952,0.0,17.1285,-8.50753848976232,0.4484359763253391
Angel Araujo,AAA,RIC,C,100,26,87,82,59,63,65,65,53,65,49,43,45,55,72,72,$57K  57000,Richmond Rappahannock,6857,0.2679383333333332,0.32308166666666666,0.4207207499999999,568.0508333333333,993.0150725841522,0.972736344051616,94.80356107405355,86.72864220735497,-5.570989106524401,-5.167533796070634,0.1912409265822372,0.39295261853900415,-0.3642702811217349,0.7438024166666666,3.912860032085325,18.935027777777776,5.108102225227121,1.774949476688387
Barry Harris,RL,RIC,SS,100,19,63,81,61,40,53,41,28,45,46,74,53,61,51,2,$8K  7650,Richmond Rappahannock,6857,0.25552,0.2874880000000001,0.3679751428571427,476.34125,791.1820999383926,0.9582840267032309,72.00924302185386,70.59237368515718,-18.129001257656093,-4.78954970043328,-0.4992431198708439,1.632942252338089,-0.010712670625433083,0.6554631428571428,0.0,15.878041666666666,4.069866769230415,-0.134826450902977
Beau Good,ML,RIC,3B,100,25,91,96,70,36,83,72,64,71,84,84,80,85,85,16,$6.9M  6930000,Richmond Rappahannock,6857,0.26868273809523807,0.32436855555555566,0.3400300000000002,635.6095,1119.6710323095322,0.9686110747646747,78.80089524749324,76.52755352865684,-20.843668170584802,5.378904597646606,1.6843996567414998,4.055608872897394,0.027555062771304855,0.6643985555555558,0.0,21.186983333333337,1.9198748839326685,1.1790083955912214
Benito Aguilera,AA,RIC,SS,100,21,79,78,50,21,23,23,65,66,50,88,76,88,75,2,$38K  37500,Richmond Rappahannock,6857,0.23761833333333335,0.29589750000000004,0.273443238095238,465.01816666666673,891.7421106100082,0.9680783501594206,51.96928818899249,41.29590003342923,-34.81124846405105,-7.336134092918685,1.290697374337698,2.597707638553903,0.003939104707613783,0.569340738095238,0.0,15.500605555555557,4.58715077474284,-1.9615615471801802
Bert Kirk,RL,RIC,SS,100,22,80,56,17,13,34,28,42,55,0,68,55,70,58,0,$8K  7650,Richmond Rappahannock,6857,0.20784599999999984,0.27701400000000015,0.2552466666666666,482.30083333333334,788.697860121727,0.9816796457309872,39.81949819946348,43.367225599126044,-43.74553782904331,-3.095813885872439,-0.26360591347252393,0.6298169949254308,-0.007086995088256148,0.5322606666666667,0.0,16.076694444444442,4.057087757827814,-2.628369671984377
Blade Lennon,AAA,RIC,C,100,27,87,83,55,36,51,46,45,85,34,7,33,75,78,45,$55K  54500,Richmond Rappahannock,6857,0.25411000000000006,0.3201025000000001,0.33971499999999993,529.8273333333334,900.2930344343185,0.8362146712011772,77.09849373294001,64.58118008559639,-21.981997678234723,-5.442531309228488,-0.20477421716970245,2.547350974402223,1.0480787675828804,0.6598175000000001,-3.934815114948887,17.660911111111112,4.631137008406989,-0.6571435062006358
Bobby Maddox,ML,RIC,2B,100,25,88,65,76,36,44,50,50,62,55,82,81,84,80,0,$360K  360000,Richmond Rappahannock,6857,0.25243666666666675,0.30925199999999997,0.3303525000000001,514.1081666666666,1021.0020954608917,0.9707365109765345,68.42992277873407,66.09556245730592,-27.81202214186489,-3.5964896636056904,1.0898882982328546,3.254391710703019,0.01610693453633534,0.6396045000000001,0.0,17.13693888888889,1.7506894640961792,-0.9339672137484513
Brandon Magruder,AA,RIC,C,100,26,73,59,55,14,55,37,35,31,76,2,22,62,60,48,$38K  37500,Richmond Rappahannock,6857,0.25569000000000003,0.31529200000000007,0.2780449999999999,473.8359523809524,762.9680541753769,0.6955358701781731,59.85938297773373,59.11484540651155,-30.746780604900064,-0.5133748992367877,-1.0278373743327847,-5.176677221714738,-1.8697782899007265,0.593337,-2.6300667458097324,15.794531746031746,3.924732788967988,-1.9500429286456233
Brent Crosby,RL,RIC,DH,100,20,66,88,41,45,34,35,48,19,38,11,14,54,42,15,$8K  7650,Richmond Rappahannock,6857,0.2535924999999999,0.3296700000000001,0.36429,496.1366666666667,750.4813452363014,0.3208547070432157,82.99810716820235,79.96282768614468,-12.8164532739701,-3.8928441622154213,-0.6268148545934903,0.0,-0.8612761411786823,0.6939600000000001,0.0,16.53788888888889,-10.294668658934176,-1.054873110511104
Cameron Hollins,HiA,RIC,2B,100,23,96,76,72,6,51,51,68,64,86,79,50,49,55,0,$27K  26250,Richmond Rappahannock,6857,0.2616356666666669,0.32902866666666664,0.2940489999999999,586.4483333333334,1027.3039385080338,0.9418112457387964,65.71163193532524,67.41063897236175,-24.830727541590612,4.710130338931331,1.594207527395106,3.083304260018547,-0.0011201450167440494,0.6230776666666665,0.0,19.548277777777777,1.7614950934637066,0.4306221044496224
Carlton Lankford,AA,RIC,1B,100,22,81,91,58,61,56,52,62,42,59,35,30,36,31,8,$38K  37500,Richmond Rappahannock,6857,0.2612771428571428,0.330412,0.42245000000000005,535.2366666666667,960.4166556596756,0.7284175831720451,95.2296854493682,84.77171081331116,-6.102137287862856,-2.8153051682485546,-0.6727847444992684,-2.9383387691017617,0.027648377552140547,0.752862,0.0,17.84122222222222,-8.234024825614503,-0.22663416013345383
Chris Eaton,HiA,RIC,DH,100,24,75,92,47,62,62,51,68,22,7,10,18,54,55,0,$27K  26250,Richmond Rappahannock,6857,0.26701533333333327,0.33131766666666673,0.40426047619047606,497.1716666666666,869.3983178138733,0.5740851073393677,94.65603491420258,92.88410783852402,-4.4237707867232965,-4.150047458197122,-0.5076323373014079,0.0,-1.1925387816446482,0.7355781428571428,0.0,16.572388888888888,-11.925902850670415,-0.39583475826336817
Clarence Franco,AA,RIC,SS,100,27,81,81,38,4,37,30,56,71,72,82,85,63,74,7,$38K  37500,Richmond Rappahannock,6857,0.2363773333333334,0.301252,0.2764,481.37499999999994,903.8903501033783,0.9713199667165644,54.741645921460574,53.73394631157109,-35.95937693721235,0.4199672257655518,1.5620250346238576,1.4701067359383444,-0.020109437406993405,0.577652,0.0,16.045833333333334,4.649641718638778,-1.347944524309668
Dennis Yamamoto,AA,RIC,1B,100,24,80,90,55,36,45,57,60,31,52,39,34,37,37,12,$38K  37500,Richmond Rappahannock,6857,0.269124,0.33856000000000014,0.33699416666666676,524.6069999999999,925.5052030086517,0.7873898132359455,86.27539276408729,77.1041632117715,-11.809635123514811,-4.609279469949445,-0.5326369983268308,-0.4589734350004657,0.0015102567588981858,0.6755541666666669,0.0,17.486899999999995,-7.934715389305999,-0.7383556798515762
Deven Eovaldi,AA,RIC,C,100,22,68,62,45,55,53,49,70,57,21,28,38,58,59,46,$38K  37500,Richmond Rappahannock,6857,0.2475857142857143,0.30909666666666685,0.38183250000000013,439.9525,796.9778218269348,0.8099152845624773,83.84022901432326,76.1785260807666,-13.628639667020561,-4.990202445426873,-0.08993780460583638,0.4091238069753706,-0.2826026412020035,0.690929166666667,-3.2379453877359574,14.665083333333333,4.099680153430735,-0.2704087912018798
Diego Guerrero,AAA,RIC,SS,100,26,87,84,21,48,47,26,74,67,82,89,83,97,83,0,$55K  54500,Richmond Rappahannock,6857,0.2022389999999999,0.2975237777777778,0.3301804166666665,505.50433333333336,1007.8007687330246,0.9712327315824063,75.99264153123397,83.61023346571648,-20.433061313916042,2.9579101922192934,3.338746196945004,6.940503157504853,0.01332091852162641,0.6277041944444443,0.0,16.850144444444446,5.18416033298881,1.1590473214904558
Dioner Benavente,AA,RIC,SS,100,25,90,87,38,33,24,50,57,44,66,78,67,77,78,7,$38K  37500,Richmond Rappahannock,6857,0.2289095,0.30405999999999983,0.31451000000000007,497.94,1006.3699479103088,0.9664400470370694,73.27164131863601,71.49693116229395,-31.804940332316765,-1.6321729985963769,-0.08920562001734836,1.2526305498993748,0.012287535736595086,0.6185699999999998,0.0,16.598,5.176800143571548,-1.0491891170700347
Donatello Allen,LoA,RIC,CF,100,24,72,64,41,4,42,21,22,57,77,72,57,49,43,14,$27K  26250,Richmond Rappahannock,6857,0.22628500000000007,0.28729999999999983,0.28237116666666656,491.435,767.4480159282684,0.9530366170666951,45.71417061134786,48.68987047843468,-44.771355105528734,1.9633349289874331,-2.207570868861107,-0.36368862621880305,-0.028675148568285652,0.5696711666666664,0.0,16.381166666666665,1.3159259532377714,-2.567579722791207
Edgmer Beltre,AA,RIC,RF,100,22,83,76,34,60,55,49,49,65,49,66,58,59,68,6,$38K  37500,Richmond Rappahannock,6857,0.24396264705882362,0.3133439047619048,0.3829785833333332,517.3966666666666,946.9710623025894,0.9615529483639337,83.60432439814527,72.2713468189854,-10.927371543207691,-4.418559341614367,0.2704111413372531,0.7718412631228819,-0.022894750831397,0.696322488095238,0.0,17.246555555555553,-4.871250320486571,-0.22161488775250046
Everth Silverio,RL,RIC,CF,100,23,89,57,13,0,16,20,35,39,50,57,42,40,34,0,$8K  7650,Richmond Rappahannock,6857,0.1991499999999999,0.276952,0.2355500000000001,516.2821666666666,828.2811918854713,0.6009590541659606,33.59969834391988,32.21923352880501,-65.14909232817777,-2.8431891663827655,-1.4980857822993947,-0.7779871213240785,-0.017803640737104356,0.512502,0.0,17.209405555555556,1.4202352398584899,-5.053660410652334
Francisley Urbina,LoA,RIC,1B,100,19,48,68,37,45,30,21,49,39,34,31,23,30,25,0,$27K  26250,Richmond Rappahannock,6857,0.23809222222222218,0.32668000000000036,0.3660099999999998,538.3283333333334,591.3653272986412,0.11859701335743894,83.34396477386903,75.73716113294392,-16.07144280371755,-4.853777399795509,0.8510391285816085,-10.266150151104785,-3.8070576839248775,0.6926900000000001,0.0,17.944277777777778,-5.07000452073595,-1.8461752966384362
Gregorio Cornejo,RL,RIC,CF,100,21,77,78,17,5,28,25,34,65,82,75,63,46,44,5,$8K  7650,Richmond Rappahannock,6857,0.20438333333333322,0.273735,0.2807503333333334,483.85900000000004,817.4306573867798,0.9518220018780859,46.11001533405575,48.01247394162693,-52.624068700053705,3.3134358541837132,-2.4528959416752545,-0.8592307667023033,-0.025145386601596313,0.5544853333333334,0.0,16.128633333333337,1.4016300709649858,-3.2897365382555313
Guillermo Hechavarria,LoA,RIC,RF,100,22,77,90,44,49,27,26,39,62,87,49,37,59,53,0,$27K  26250,Richmond Rappahannock,6857,0.21992500000000004,0.27292216666666663,0.35625833333333334,498.52333333333337,861.4025381803513,0.8086555244718245,83.85549888083929,95.13206907566217,-11.810610479588034,3.449326670166784,-0.40828482778814745,-0.40431385780140955,-0.025145386601596237,0.6291804999999999,0.0,16.617444444444445,-4.431083015331025,0.3447778607710948
Gus Tabaka,AA,RIC,LF,100,24,84,65,68,41,56,48,51,80,82,52,46,50,37,0,$38K  37500,Richmond Rappahannock,6857,0.2597058333333333,0.32824333333333333,0.3882916666666666,526.7443333333333,956.4564567804337,0.8300235021121402,87.87281805157062,94.48288681051588,-8.862209436687143,4.997791408949414,0.615846144057651,1.6973569613140629,-0.005111914031162725,0.7165349999999999,0.0,17.558144444444444,-4.920043501956963,1.0553732966706397
Hal Thomas,---,RIC,3B,100,23,87,63,4,56,13,19,30,30,38,50,43,52,44,12,$8K  7650,Richmond Rappahannock,6857,0.20319799999999982,0.27107333333333333,0.3815246666666666,486.1188571428571,868.5149719715118,0.9141261439503415,72.06072306540165,79.14513806204396,-5.96032898249902,-3.020498231937345,-4.0133232301444055,-21.990759814055398,-0.020872933147756578,0.652598,0.0,16.203961904761904,1.4892232029689845,-1.3383265631205923
Hee Sop Iwamura,AAA,RIC,1B,100,23,71,67,96,75,60,56,77,38,42,31,39,45,38,22,$57K  57000,Richmond Rappahannock,6857,0.27105666666666656,0.3402483333333335,0.4493833333333333,518.564,932.6240099668503,0.8127789801927331,113.66379112685887,99.99658766888037,6.101897529179487,-7.774909168438936,0.40784954892339437,1.102971570573392,0.02180595143123558,0.7896316666666667,0.0,17.285466666666665,-7.995747684900979,0.8788540956130557
Ivan Gamboa,ML,RIC,DH,100,30,84,84,82,90,70,75,69,7,54,40,25,38,27,11,$1.5M  1545000,Richmond Rappahannock,6857,0.29814047619047607,0.37291716666666663,0.5095355000000001,624.7536666666667,1069.0775753259659,0.4899302925045074,132.85728770301594,124.82695821062416,27.894224982848446,-6.844480764031689,-0.13080668202012588,0.0,-0.6731815017970059,0.8824526666666668,0.0,20.825122222222223,-14.664987315856873,2.7424764086704974
Jim Perry,ML,RIC,CF,100,30,78,97,66,75,60,93,70,46,73,88,89,50,61,0,$7.0M  7000000,Richmond Rappahannock,6857,0.28111333333333344,0.3575441666666668,0.4863191666666667,556.82,1118.46959066391,0.9580314517374562,116.10853352099804,122.13643803195632,12.604214987322955,0.30268394530907217,5.370988727445275,10.384353307296205,-0.00042840584101790964,0.8438633333333334,0.0,18.560666666666666,1.91781479880643,4.4115397039658735
Jose DeSoto,AAA,RIC,SS,100,28,81,93,32,55,19,24,54,43,69,73,72,79,77,0,$55K  54500,Richmond Rappahannock,6857,0.22680016666666664,0.30142666666666673,0.38559000000000004,480.45666666666665,946.580186009407,0.9680783501594207,88.83991282850627,80.8078428165148,-9.915975207741324,-0.6934515151310197,-0.8761823821688572,-0.7203921815216046,0.012287535736594447,0.6870166666666668,0.0,16.01522222222222,4.869239639966086,0.9630098974151675
Joshua Gabriel,HiA,RIC,CF,100,23,80,53,58,42,34,5,51,74,88,91,74,48,54,0,$27K  26250,Richmond Rappahannock,6857,0.23592266666666675,0.30229600000000006,0.34895549999999986,511.397,888.7385314702988,0.96531673569755,77.92390727839116,78.29551579216093,-21.36195165981928,6.339014151788347,2.040607148984571,3.0755263185905704,-0.028167326671487608,0.6512514999999999,0.0,17.046566666666667,1.5239000882549705,0.6675359915449341
Julio Bennett,LoA,RIC,C,100,24,70,64,55,55,38,40,71,24,40,5,32,78,66,56,$27K  26250,Richmond Rappahannock,6857,0.2585583333333333,0.3383136666666666,0.4029741666666667,472.9491666666667,818.8181490898132,0.9505705428722888,94.07771728469072,75.79925814784589,-8.43920235217853,-4.322107266989287,-0.8438906604704217,0.21999174164303964,0.40805071288602296,0.7412878333333333,-0.8062412096127991,15.764972222222225,4.212027515894101,0.6681795425972413
Junior Martin,LoA,RIC,1B,100,22,75,59,0,74,26,28,72,39,51,27,26,32,31,16,$27K  26250,Richmond Rappahannock,6857,0.22595083333333335,0.345616666666667,0.46808583333333326,508.1892307692308,812.5954022407532,0.5820785054751266,108.19621209012784,100.66733678409965,9.471318762599145,-4.469103195390197,-17.4939578438539,-15.6710715203687,-0.47729258948745384,0.8137025000000002,0.0,16.939641025641027,-6.966695835397403,-0.07014065887823365
Kerry Hume,AAA,RIC,LF,100,24,77,66,74,31,41,56,76,75,82,55,37,58,54,7,$55K  54500,Richmond Rappahannock,6857,0.2540050000000001,0.33134499999999995,0.3497808333333336,542.0915,895.0644319057465,0.8130321422025544,79.18562397533448,84.40288105507416,-14.595555927190853,5.755701629449532,0.9843686476219288,1.8750338071424928,-0.0002927488601349285,0.6811258333333335,0.0,18.069716666666665,-4.604240904864952,0.6551992987603582
Kevin Satou,RL,RIC,3B,100,20,68,92,23,42,36,25,39,45,46,53,52,63,55,18,$8K  7650,Richmond Rappahannock,6857,0.20221999999999996,0.2672833333333334,0.34533583333333323,481.39666666666665,788.2922790050507,0.9648240563555686,65.59753576781452,77.40853198832804,-15.798138638131269,-3.380496374001164,-0.11142113814026303,-0.16759997873362462,-0.007593497297682427,0.6126191666666666,0.0,16.046555555555557,1.3516671450703888,-0.19633963551272948
Kiké Portillo,AAA,RIC,RF,100,28,69,97,92,46,79,58,66,87,46,50,51,56,54,3,$70K  70000,Richmond Rappahannock,6857,0.27438416666666665,0.3374750000000001,0.38777499999999976,456.63633333333325,911.6537736654282,0.9611156457896753,93.75309834258856,81.34736244253536,-4.640690708690591,-6.854213672487776,0.9451747419945701,3.1138816485312173,0.006336214203806978,0.7252499999999998,0.0,15.221211111111108,-4.689577025027923,0.21675954067575387
Kirt Washington,ML,RIC,1B,100,25,87,88,87,48,78,80,63,7,21,36,42,35,36,15,$343K  343000,Richmond Rappahannock,6857,0.28707550000000015,0.3693633333333332,0.4279590238095236,567.5793333333334,1062.2473076581955,0.6706383088533325,109.52994446251576,97.20381784103243,8.36610283718686,-8.011846109294366,0.2809364937827539,-0.02896995050979938,-0.021659866202611493,0.7973223571428568,0.0,18.919311111111114,-9.107058536164226,1.0217598684590483
Koyie Poppell,RL,RIC,C,100,23,59,92,59,73,50,48,72,12,38,9,18,58,48,45,$8K  7650,Richmond Rappahannock,6857,0.2628930000000001,0.3352606666666666,0.4626093333333333,449.52099999999996,789.3775111436844,0.661852874533096,109.74100824546439,110.08910334511191,12.78265706914746,-4.3475962344242305,0.026434926230219122,-4.291282530083462,-2.7612441146745534,0.7978699999999999,-3.4500484214015175,14.98403333333333,4.0605839050601045,1.989422704826581
Luis Lugo,HiA,RIC,C,100,24,80,80,54,31,27,55,46,62,57,13,27,67,66,41,$27K  26250,Richmond Rappahannock,6857,0.25374345238095225,0.3199216666666667,0.32732416666666675,475.70285714285717,858.5689384937286,0.7082346157960916,70.02265480733948,73.96766407347889,-21.41952708321527,-2.508579955861475,-0.6611861996706528,-3.551206097955781,-0.09952252262522085,0.6472458333333335,-4.8095740816260655,15.856761904761905,4.4165068852558065,-1.211050954123397
Luis Parraz,LoA,RIC,SS,100,24,82,88,33,30,37,34,36,32,38,58,50,68,55,12,$27K  26250,Richmond Rappahannock,6857,0.22602247619047627,0.2791508333333333,0.32650714285714294,453.5903333333334,888.1280171871185,0.9540462663710267,70.36592635814111,67.39822600238178,-25.916359277251125,-3.0085649736918567,-0.13864082317264423,-0.6813696580213785,0.015162611332903992,0.6056579761904762,0.0,15.119677777777781,4.568559759192996,-0.9996382378223616
Maikel Cruz,RL,RIC,SS,100,19,64,70,8,26,24,27,40,48,58,77,62,80,67,3,$8K  7650,Richmond Rappahannock,6857,0.20178999999999994,0.2606933333333332,0.3035833333333333,453.7866666666667,728.8608889579773,0.9680783501594207,59.804751791946366,56.61918557762384,-34.81275916803739,-1.8835964544336108,-0.6857271355589684,-0.6135740489967214,0.008272565887090787,0.5642766666666665,0.0,15.126222222222223,3.7492844082200483,-1.8580005469658911
Miguel Avila,AAA,RIC,SS,100,24,93,97,69,53,16,32,28,61,74,83,77,91,82,11,$55K  54500,Richmond Rappahannock,6857,0.21777350000000006,0.26873778571428564,0.3500424285714285,517.0215277777777,1058.1098972558975,0.9709322655421301,61.843131117357416,71.03999832809052,-25.53290387918202,1.4366475535407344,0.8406458328590287,2.58652980202274,0.014044200770851533,0.6187802142857142,0.0,17.234050925925924,5.442952146378073,0.11764948982083145
Miguel Guerrero,RL,RIC,C,100,21,66,57,33,16,22,18,14,36,17,10,27,63,67,72,$8K  7650,Richmond Rappahannock,6857,0.223321,0.28162,0.24272,435.29,619.0628234744072,0.9996150934952773,33.390088787742684,45.689249770572516,-46.65804114597863,-3.0018134955694857,-1.996849402770088,-4.433357045345125,-1.2828895237224254,0.52434,2.4393448258738535,14.509666666666668,3.1844795446214365,-3.422791122976187
Mikie Patterson,ML,RIC,CF,100,27,73,79,89,8,34,75,46,83,88,89,81,50,55,20,$360K  360000,Richmond Rappahannock,6857,0.2754816666666668,0.3264406666666666,0.30707999999999996,495.47480952380954,938.11186003685,0.9642765383209341,72.9015148458827,71.289785516217,-28.263081636097,8.573837508001668,4.124624112305869,8.51390996860633,-0.004091025571081475,0.6335206666666666,0.0,16.515826984126985,1.608559430790209,0.7003931103645716
Nate Young,ML,RIC,RF,100,28,85,97,71,86,78,61,75,35,64,72,57,72,60,2,$7.3M  7250000,Richmond Rappahannock,6857,0.26613749999999997,0.3335882380952382,0.47922583333333324,619.773,1105.7810333967209,0.969685479993009,116.23242971968855,109.68869864298213,10.508436495530443,-2.181584007468171,1.8925297030346115,3.718628629455973,0.04890647456685548,0.8128140714285714,0.0,20.659100000000002,-5.688174040106588,2.7229764129407634
Olmedo Tatis,LoA,RIC,RF,100,20,65,83,9,73,41,29,49,41,4,52,32,60,48,18,$27K  26250,Richmond Rappahannock,6857,0.22893333333333324,0.33087333333333335,0.43919333333333327,446.59333333333336,745.2910965681076,0.7852010521128994,116.43308843297325,101.50749813875356,6.95917176796429,-3.9875480019079856,0.3199356822796229,-0.5740186803130403,0.21780452624410668,0.7700666666666667,0.0,14.886444444444445,-3.833801937078743,1.3556468422801788
Orlando Gomez,ML,RIC,SS,100,24,90,99,63,81,67,62,54,60,99,89,88,92,89,0,$360K  360000,Richmond Rappahannock,6857,0.26365673809523815,0.3200922222222223,0.4967708333333332,629.64,1166.2487658262253,0.9713889918952643,112.89458852137345,102.36204086281998,7.3747350240346785,6.587189509657293,6.044340501893386,12.712635792061564,0.014926889905867775,0.8168630555555555,0.0,20.988,5.9992220464312,5.4085566321655625
Paul Berroa,LoA,RIC,CF,100,24,92,69,46,47,22,24,41,44,59,66,56,49,41,17,$27K  26250,Richmond Rappahannock,6857,0.22404547619047605,0.2709083333333333,0.3659602857142856,463.0141666666667,974.6354380846024,0.9455246081048592,73.9290160890278,78.75454003767642,-16.73228424358162,-1.9212199755925488,-1.3124773331468669,0.3216398759280623,-0.016495866155004573,0.6368686190476189,0.0,15.433805555555558,1.6711855934235296,-0.12365621972181379
Paul Huang,RL,RIC,CF,100,19,67,78,35,5,22,18,34,49,79,68,45,46,40,3,$8K  7650,Richmond Rappahannock,6857,0.21437500000000004,0.2744196666666667,0.2508383333333332,505.05,723.4316565990448,0.9223460867323999,38.869562115685895,40.45994436455906,-57.82468099302703,1.1470594031369474,1.506658979252422,-1.2904856596543697,-0.021250014109254926,0.5252579999999999,0.0,16.835,1.2404520860751798,-4.020769999076928
Peaches Holtz,LoA,RIC,SS,100,22,80,69,29,45,10,21,29,50,57,79,59,80,73,9,$27K  26250,Richmond Rappahannock,6857,0.2059317499999999,0.25162977777777784,0.32872250000000003,421.61300000000006,849.338745713234,0.9680783501594207,55.14574879947171,53.768354579590216,-32.93708296315486,-3.2579688260551927,-1.9282349125908949,-0.4162498577496564,0.04810969577903777,0.5803522777777779,0.0,14.05376666666667,4.369026469718282,-1.8332148874924483
